crop,district_code,improved_seed,inorganic_fert,organic_fert,irrigated,mean_yield_kg_ha,ci_low,ci_high,n_plots,reliability
irish_potato,13.0,False,False,False,False,2337.6822034236266,1536.5337409928156,3138.830665854437,2,suppressed
irish_potato,13.0,False,False,False,True,2538.1123931059064,1612.8545261611284,3463.370260050684,2,suppressed
irish_potato,13.0,False,False,True,False,2602.88156946576,1591.0724991929653,3614.690639738555,2,suppressed
irish_potato,13.0,False,False,True,True,2768.0161457636846,1567.853634614588,3968.178656912781,2,suppressed
irish_potato,13.0,False,True,False,False,2977.365568480066,2799.630452135922,3155.1006848242096,2,suppressed
irish_potato,13.0,False,True,False,True,3210.0063592239912,2938.69019979241,3481.322518655572,2,suppressed
irish_potato,13.0,False,True,True,False,3229.4310325000606,2825.4348027612896,3633.4272622388316,2,suppressed
irish_potato,13.0,False,True,True,True,3386.4750973541204,2784.2026225220957,3988.747572186145,2,suppressed
irish_potato,13.0,True,False,False,False,2506.2929150766577,1584.814960290106,3427.770869863209,2,suppressed
irish_potato,13.0,True,False,False,True,2575.851175136182,1616.6026117602155,3535.099738512148,2,suppressed
irish_potato,13.0,True,False,True,False,2847.09124370893,1728.032777672914,3966.1497097449455,2,suppressed
irish_potato,13.0,True,False,True,True,2862.1705866826683,1654.7757272305196,4069.565446134817,2,suppressed
irish_potato,13.0,True,True,False,False,3178.3882518684495,2887.6009068059357,3469.175596930964,2,suppressed
irish_potato,13.0,True,True,False,True,3261.660142525904,2945.5193726901352,3577.800912361673,2,suppressed
irish_potato,13.0,True,True,True,False,3541.353599125126,3068.649576198307,4014.057622051945,2,suppressed
irish_potato,13.0,True,True,True,True,3528.6409317454527,2938.5593257712867,4118.722537719618,2,suppressed
irish_potato,21.0,False,False,False,False,1892.1467482415123,1466.1649536091527,2371.658605970342,16,suppressed
irish_potato,21.0,False,False,False,True,2063.1229146198384,1631.6457755076501,2545.0875123103397,16,suppressed
irish_potato,21.0,False,False,True,False,2045.0618115030966,1579.4688147927893,2506.6447122990508,16,suppressed
irish_potato,21.0,False,False,True,True,2217.64969701341,1741.335196958733,2633.7619618374297,16,suppressed
irish_potato,21.0,False,True,False,False,2311.577618327645,1949.7449403000628,2642.6583156669108,16,suppressed
irish_potato,21.0,False,True,False,True,2535.591617919323,2145.159728648661,2857.107569376121,16,suppressed
irish_potato,21.0,False,True,True,False,2464.816285641963,2164.387145854734,2741.2354855290437,16,suppressed
irish_potato,21.0,False,True,True,True,2701.5932633832954,2324.649451877994,3015.0627808232703,16,suppressed
irish_potato,21.0,True,False,False,False,2042.7655166777843,1562.7233742091835,2575.7893855448747,16,suppressed
irish_potato,21.0,True,False,False,True,2149.020312382978,1679.8547144858394,2675.2255047571016,16,suppressed
irish_potato,21.0,True,False,True,False,2219.0876918156528,1705.6357238142755,2756.826223016889,16,suppressed
irish_potato,21.0,True,False,True,True,2324.4266325947665,1817.3012107277123,2805.76750292153,16,suppressed
irish_potato,21.0,True,True,False,False,2535.255264917735,2058.500581067074,2951.4252620247153,16,suppressed
irish_potato,21.0,True,True,False,True,2678.097853283225,2194.0715834902007,3081.3801327252745,16,suppressed
irish_potato,21.0,True,True,True,False,2712.0191314080284,2279.6254432975184,3086.890050771005,16,suppressed
irish_potato,21.0,True,True,True,True,2867.3511413769047,2396.1028323174332,3244.0817897152538,16,suppressed
irish_potato,22.0,False,False,False,False,1325.1186918371345,951.6068828836363,1691.6966001291103,7,suppressed
irish_potato,22.0,False,False,False,True,1492.7489880483474,1129.9559215094546,1871.0582591537275,7,suppressed
irish_potato,22.0,False,False,True,False,1324.202526481509,959.2955529410351,1726.3272000012826,7,suppressed
irish_potato,22.0,False,False,True,True,1475.6986255166885,1092.1178994346762,1890.0683052194722,7,suppressed
irish_potato,22.0,False,True,False,False,1808.2851694972544,1487.4562475304447,2107.6569268849653,7,suppressed
irish_potato,22.0,False,True,False,True,2062.3174972475103,1770.6784359766468,2363.049657921848,7,suppressed
irish_potato,22.0,False,True,True,False,1792.7042696537048,1514.1878821750126,2036.0815601472032,7,suppressed
irish_potato,22.0,False,True,True,True,2001.8365457923808,1756.7956498612693,2200.830540323146,7,suppressed
irish_potato,22.0,True,False,False,False,1503.3538999937834,1096.1995746037915,1926.7230101504645,7,suppressed
irish_potato,22.0,True,False,False,True,1637.694925498054,1254.5753766319883,2050.0766505601114,7,suppressed
irish_potato,22.0,True,False,True,False,1478.0854301204267,1087.450051011026,1929.0633785951852,7,suppressed
irish_potato,22.0,True,False,True,True,1588.1779442165207,1198.8691596524375,2011.7155617452245,7,suppressed
irish_potato,22.0,True,True,False,False,2117.3063834928303,1741.039985443768,2486.5829719086264,7,suppressed
irish_potato,22.0,True,True,False,True,2324.3379906124933,1977.7629708559446,2678.1074798416776,7,suppressed
irish_potato,22.0,True,True,True,False,2065.592325928799,1734.6189353761235,2367.0114541720227,7,suppressed
irish_potato,22.0,True,True,True,True,2215.3922944772535,1930.1027912865443,2469.8239981204433,7,suppressed
irish_potato,23.0,False,False,False,False,3516.782020519176,3344.7449173811124,3679.9562421232586,201,ok
irish_potato,23.0,False,False,False,True,3726.003204426338,3517.5639255100846,3929.7669379979598,201,ok
irish_potato,23.0,False,False,True,False,3547.195193927748,3372.8396713372667,3712.937377222182,201,ok
irish_potato,23.0,False,False,True,True,3879.523632069089,3659.3745902176247,4097.25199377773,201,ok
irish_potato,23.0,False,True,False,False,4128.092488803423,3935.456580072193,4315.867263443174,201,ok
irish_potato,23.0,False,True,False,True,4405.262253490838,4190.545102243441,4599.062167767304,201,ok
irish_potato,23.0,False,True,True,False,4188.694128289519,4006.86489275476,4359.815015632025,201,ok
irish_potato,23.0,False,True,True,True,4616.3863132522265,4389.2201764381825,4837.089677054105,201,ok
irish_potato,23.0,True,False,False,False,3783.4926017768303,3619.595480880376,3949.2962132983907,201,ok
irish_potato,23.0,True,False,False,True,3905.6021862243338,3719.80514269012,4100.368923765893,201,ok
irish_potato,23.0,True,False,True,False,3796.65496175069,3617.647390878169,3968.8218093837804,201,ok
irish_potato,23.0,True,False,True,True,4039.081658439165,3834.5592974943906,4244.434086747104,201,ok
irish_potato,23.0,True,True,False,False,4514.489165666439,4310.522484520448,4702.3491819035,201,ok
irish_potato,23.0,True,True,False,True,4654.649532314373,4446.867638816462,4843.406689127103,201,ok
irish_potato,23.0,True,True,True,False,4553.9457127082405,4368.247295998942,4746.176793125073,201,ok
irish_potato,23.0,True,True,True,True,4843.411289449844,4613.246739699351,5070.366919593168,201,ok
irish_potato,24.0,False,False,False,False,1352.3986901337662,1084.7429408989703,1664.8248487790756,21,suppressed
irish_potato,24.0,False,False,False,True,1526.3388225843605,1221.9329139584343,1802.577865491352,21,suppressed
irish_potato,24.0,False,False,True,False,1403.6695830708995,1117.0363277675378,1775.3538956555267,21,suppressed
irish_potato,24.0,False,False,True,True,1562.866815043976,1271.5456513281144,1919.4182237981431,21,suppressed
irish_potato,24.0,False,True,False,False,1810.3411187216611,1563.0918035946154,2087.379938815308,21,suppressed
irish_potato,24.0,False,True,False,True,2064.7774751683746,1776.3173473428576,2308.01545484403,21,suppressed
irish_potato,24.0,False,True,True,False,1901.1197684209674,1606.2676064432949,2229.671968404689,21,suppressed
irish_potato,24.0,False,True,True,True,2135.0474899846186,1846.4657997722336,2447.6850316996565,21,suppressed
irish_potato,24.0,True,False,False,False,1512.6797777736729,1211.2371201739747,1861.3527854365523,21,suppressed
irish_potato,24.0,True,False,False,True,1639.6799296450454,1307.6125907405108,1930.9577845586762,21,suppressed
irish_potato,24.0,True,False,True,False,1545.3585456847284,1225.1808196248057,1948.6981632876254,21,suppressed
irish_potato,24.0,True,False,True,True,1649.6950445382179,1336.2679094858279,2010.5420447737824,21,suppressed
irish_potato,24.0,True,True,False,False,2019.527678365292,1725.7126754966164,2345.1322636906257,21,suppressed
irish_potato,24.0,True,True,False,True,2200.7802223444046,1894.6704696658019,2464.4389882891955,21,suppressed
irish_potato,24.0,True,True,True,False,2086.404108479304,1751.8160418234015,2451.8430509309105,21,suppressed
irish_potato,24.0,True,True,True,True,2237.2912557379595,1931.8600009385134,2560.7777756582723,21,suppressed
irish_potato,25.0,False,False,False,False,5225.286869067031,4976.247620324119,5490.391225825612,171,ok
irish_potato,25.0,False,False,False,True,5454.639121089381,5161.467820715948,5756.827601295839,171,ok
irish_potato,25.0,False,False,True,False,5285.39652041078,5024.695954000765,5541.634782978066,171,ok
irish_potato,25.0,False,False,True,True,5714.041546670529,5418.810767625313,6022.85765424557,171,ok
irish_potato,25.0,False,True,False,False,6304.155281585154,5993.621709798841,6606.649809606193,171,ok
irish_potato,25.0,False,True,False,True,6561.918240867083,6225.061368466412,6897.705767700223,171,ok
irish_potato,25.0,False,True,True,False,6424.45794468031,6136.2813480874875,6763.762471692195,171,ok
irish_potato,25.0,False,True,True,True,6927.369881215226,6566.59305266459,7277.538340253397,171,ok
irish_potato,25.0,True,False,False,False,6034.207091002181,5698.011151928713,6386.21856498011,171,ok
irish_potato,25.0,True,False,False,True,6065.893157924387,5738.205569608982,6431.739486792147,171,ok
irish_potato,25.0,True,False,True,False,6062.548750661172,5711.419719377685,6432.277436455904,171,ok
irish_potato,25.0,True,False,True,True,6310.167085799704,5968.9533285930165,6690.604868355728,171,ok
irish_potato,25.0,True,True,False,False,7387.922904617063,7012.9625025291025,7786.606712639727,171,ok
irish_potato,25.0,True,True,False,True,7377.973488517283,6948.0746401548795,7796.244279944999,171,ok
irish_potato,25.0,True,True,True,False,7472.219589400491,7070.56158256513,7884.384694065172,171,ok
irish_potato,25.0,True,True,True,True,7730.738569538338,7290.495002755626,8134.788809803056,171,ok
irish_potato,26.0,False,False,False,False,1549.9218784221323,1064.6497620137652,2035.6030039652835,7,suppressed
irish_potato,26.0,False,False,False,True,1717.183248208724,1214.894511522256,2216.622346874324,7,suppressed
irish_potato,26.0,False,False,True,False,1444.1658391849453,1004.8829272312705,1847.000586472573,7,suppressed
irish_potato,26.0,False,False,True,True,1588.8538547858157,1156.1447744337859,2003.2541920654012,7,suppressed
irish_potato,26.0,False,True,False,False,1778.4307743345187,1500.0695227967947,2058.4282274603306,7,suppressed
irish_potato,26.0,False,True,False,True,1984.62264363309,1726.9170368539196,2242.155061716433,7,suppressed
irish_potato,26.0,False,True,True,False,1658.9958433404504,1400.6593706371787,1945.9088218019297,7,suppressed
irish_potato,26.0,False,True,True,True,1835.9522926545328,1598.9318427250234,2108.4527127198357,7,suppressed
irish_potato,26.0,True,False,False,False,1676.8809644200805,1160.7516079482823,2173.871077646256,7,suppressed
irish_potato,26.0,True,False,False,True,1796.6374725230874,1296.944757761158,2292.5170935046476,7,suppressed
irish_potato,26.0,True,False,True,False,1566.545081517305,1099.0455137862903,1995.1993443841545,7,suppressed
irish_potato,26.0,True,False,True,True,1664.750946854932,1228.3406008501654,2087.020251131827,7,suppressed
irish_potato,26.0,True,True,False,False,1935.1863228490295,1650.8457167318993,2210.030695842172,7,suppressed
irish_potato,26.0,True,True,False,True,2089.195407473359,1835.0166569757891,2333.884174415784,7,suppressed
irish_potato,26.0,True,True,True,False,1810.6813270865907,1542.3011844757327,2117.2750408553998,7,suppressed
irish_potato,26.0,True,True,True,True,1936.5922985000102,1703.3831969027,2202.9009294923226,7,suppressed
irish_potato,27.0,False,False,False,False,2251.0922680934627,1806.552889030541,2649.9977950005386,21,suppressed
irish_potato,27.0,False,False,False,True,2322.1373303013775,1856.1982551008405,2742.9835539224837,21,suppressed
irish_potato,27.0,False,False,True,False,2391.06208324227,1974.8801996800094,2772.8844112832817,21,suppressed
irish_potato,27.0,False,False,True,True,2408.0585287564163,2010.1931293516202,2736.403200933069,21,suppressed
irish_potato,27.0,False,True,False,False,3077.1017912108605,2661.07149883424,3389.9659488165616,21,suppressed
irish_potato,27.0,False,True,False,True,3072.318103257659,2674.247415604699,3371.62827393268,21,suppressed
irish_potato,27.0,False,True,True,False,3294.366426609139,2929.3077001557967,3651.5963906384536,21,suppressed
irish_potato,27.0,False,True,True,True,3229.9100736367277,2927.2898818796884,3532.016761470447,21,suppressed
irish_potato,27.0,True,False,False,False,2553.610501720303,2074.7148827240576,2948.1587564989454,21,suppressed
irish_potato,27.0,True,False,False,True,2532.8381552386327,2048.411974329417,2958.121910325886,21,suppressed
irish_potato,27.0,True,False,True,False,2698.434053566052,2246.482488728184,3106.46161707279,21,suppressed
irish_potato,27.0,True,False,True,True,2612.693941513907,2194.0857051636485,2954.5030183397444,21,suppressed
irish_potato,27.0,True,True,False,False,3517.1999406403697,3095.067993218146,3899.088904508249,21,suppressed
irish_potato,27.0,True,True,False,True,3360.243553879787,2950.417735595542,3694.5238899506408,21,suppressed
irish_potato,27.0,True,True,True,False,3733.8621554414385,3331.879093536927,4126.2860770308,21,suppressed
irish_potato,27.0,True,True,True,True,3504.598792629405,3166.752516091237,3847.9609027572396,21,suppressed
irish_potato,28.0,False,False,False,False,1768.4642426693483,1348.3376792316928,2166.483878867175,14,suppressed
irish_potato,28.0,False,False,False,True,1991.4694222909259,1529.4629345445705,2428.344530793576,14,suppressed
irish_potato,28.0,False,False,True,False,1839.8244213145767,1367.9143175509223,2302.427292435913,14,suppressed
irish_potato,28.0,False,False,True,True,2085.7006380262997,1562.6715442948855,2561.1091425789164,14,suppressed
irish_potato,28.0,False,True,False,False,1997.0359442308418,1564.9764084197966,2349.667421306304,14,suppressed
irish_potato,28.0,False,True,False,True,2253.4048974677144,1795.472781245584,2598.7980685471584,14,suppressed
irish_potato,28.0,False,True,True,False,2044.055965695663,1577.1391537163192,2433.2352249890037,14,suppressed
irish_potato,28.0,False,True,True,True,2323.2537439303496,1817.8630486519455,2721.287178450469,14,suppressed
irish_potato,28.0,True,False,False,False,1953.3055361951704,1491.1548154062928,2419.3324468594938,14,suppressed
irish_potato,28.0,True,False,False,True,2110.1201289615433,1627.2769650113717,2552.997927751514,14,suppressed
irish_potato,28.0,True,False,True,False,2058.633873600119,1521.7595736455032,2591.252864282752,14,suppressed
irish_potato,28.0,True,False,True,True,2238.303710169202,1678.8511937504484,2744.759202096687,14,suppressed
irish_potato,28.0,True,True,False,False,2225.262502393942,1752.5204134673227,2607.9022601215793,14,suppressed
irish_potato,28.0,True,True,False,True,2409.11906021292,1950.3889389378362,2765.7133257077735,14,suppressed
irish_potato,28.0,True,True,True,False,2303.28832094866,1774.729095522188,2721.7664846551797,14,suppressed
irish_potato,28.0,True,True,True,True,2511.199959500415,1966.5338700507893,2910.753392755789,14,suppressed
irish_potato,31.0,False,False,False,False,3301.5000406157283,2817.094670495639,3741.189528682438,53,ok
irish_potato,31.0,False,False,False,True,3437.789394069518,2990.7528903863104,3835.068458908256,53,ok
irish_potato,31.0,False,False,True,False,3497.8431910478184,3000.2396104421196,3996.939961496293,53,ok
irish_potato,31.0,False,False,True,True,3661.456557073545,3224.86870013669,4123.741673015298,53,ok
irish_potato,31.0,False,True,False,False,3457.0646307949237,3058.3333755613285,3823.756613060626,53,ok
irish_potato,31.0,False,True,False,True,3634.574378447811,3284.0157440608946,3976.69678032436,53,ok
irish_potato,31.0,False,True,True,False,3697.2520792800847,3304.5123422479332,4140.768686918086,53,ok
irish_potato,31.0,False,True,True,True,3908.5865745367587,3558.2546249851607,4323.099731603232,53,ok
irish_potato,31.0,True,False,False,False,3793.826887003514,3250.5398756290806,4314.519336189608,53,ok
irish_potato,31.0,True,False,False,True,3745.2546206227908,3273.8642060043535,4185.070169711888,53,ok
irish_potato,31.0,True,False,True,False,3995.8957914474595,3476.124376099219,4540.089340125711,53,ok
irish_potato,31.0,True,False,True,True,3961.7889825625507,3517.5833604810273,4446.765560883545,53,ok
irish_potato,31.0,True,True,False,False,3983.277817926462,3567.602170231733,4392.8562985517165,53,ok
irish_potato,31.0,True,True,False,True,3957.043846826678,3623.4886577805346,4311.090539302218,53,ok
irish_potato,31.0,True,True,True,False,4233.9845010163135,3820.3110796580513,4687.960279845523,53,ok
irish_potato,31.0,True,True,True,True,4226.260836808178,3871.837623494887,4631.278029829261,53,ok
irish_potato,32.0,False,False,False,False,4225.135569207599,4065.838016644968,4381.5318125326685,428,ok
irish_potato,32.0,False,False,False,True,4631.689776475225,4461.668607929395,4767.071640880059,428,ok
irish_potato,32.0,False,False,True,False,4211.899362771178,4038.6449987990413,4368.069093063417,428,ok
irish_potato,32.0,False,False,True,True,4615.523462353903,4452.107401738224,4752.7271107344095,428,ok
irish_potato,32.0,False,True,False,False,4392.051018226206,4244.2509043150785,4547.284945992248,428,ok
irish_potato,32.0,False,True,False,True,4871.548291333843,4726.003487889841,5025.413678504126,428,ok
irish_potato,32.0,False,True,True,False,4400.867479281431,4253.841453322199,4560.3376413201695,428,ok
irish_potato,32.0,False,True,True,True,4878.121428411777,4731.66561397586,5022.161686019153,428,ok
irish_potato,32.0,True,False,False,False,5129.518457043643,4943.055053849768,5312.89946654187,428,ok
irish_potato,32.0,True,False,False,True,5342.961588391012,5154.8738834646065,5493.087371666762,428,ok
irish_potato,32.0,True,False,True,False,5078.393284251249,4881.511432833202,5250.028583861748,428,ok
irish_potato,32.0,True,False,True,True,5292.480662455637,5111.795062931182,5436.231509009853,428,ok
irish_potato,32.0,True,True,False,False,5415.504822653359,5243.207802466465,5610.270246150874,428,ok
irish_potato,32.0,True,True,False,True,5667.01926106415,5508.2036386687905,5844.95065446742,428,ok
irish_potato,32.0,True,True,True,False,5392.058282315654,5229.621173402984,5574.151286286109,428,ok
irish_potato,32.0,True,True,True,True,5644.241706112981,5486.2264906160435,5801.8007859082445,428,ok
irish_potato,33.0,False,False,False,False,6169.759053965989,6064.531682442088,6300.70372953886,707,ok
irish_potato,33.0,False,False,False,True,6754.020434997162,6645.389052455243,6911.778125719128,707,ok
irish_potato,33.0,False,False,True,False,6247.600094383048,6149.005951932228,6373.998938258637,707,ok
irish_potato,33.0,False,False,True,True,7034.101004579468,6942.423011982704,7179.764096431091,707,ok
irish_potato,33.0,False,True,False,False,10257.087263488884,10080.607988436876,10385.579065596572,707,ok
irish_potato,33.0,False,True,False,True,11205.684666868028,11033.683346766891,11351.664016979032,707,ok
irish_potato,33.0,False,True,True,False,10536.396911618629,10387.440475506817,10664.877379072703,707,ok
irish_potato,33.0,False,True,True,True,11847.961244317581,11688.01506171202,11987.852076383313,707,ok
irish_potato,33.0,True,False,False,False,7163.263494668773,7045.5911931856845,7317.962987773206,707,ok
irish_potato,33.0,True,False,False,True,7547.004791304137,7436.196905291412,7719.213585020734,707,ok
irish_potato,33.0,True,False,True,False,7227.674429003023,7122.08582068811,7381.761856419288,707,ok
irish_potato,33.0,True,False,True,True,7823.001541428183,7709.536639867594,7989.0358691669835,707,ok
irish_potato,33.0,True,True,False,False,13288.547294860704,13107.1327616931,13434.160988708492,707,ok
irish_potato,33.0,True,True,False,True,14026.308658364265,13838.920106905116,14179.209366227615,707,ok
irish_potato,33.0,True,True,True,False,13621.889013142394,13467.940566777781,13757.489374377097,707,ok
irish_potato,33.0,True,True,True,True,14760.137459776626,14591.262686440255,14903.327872593058,707,ok
irish_potato,34.0,False,False,False,False,4718.23590712666,4670.707960360814,4788.8609155809345,1011,ok
irish_potato,34.0,False,False,False,True,4938.363637140989,4889.2252506792,5014.3828834524,1011,ok
irish_potato,34.0,False,False,True,False,4728.148293438219,4670.771160185893,4805.054461022255,1011,ok
irish_potato,34.0,False,False,True,True,5114.3856650709195,5058.048683750716,5199.475488164153,1011,ok
irish_potato,34.0,False,True,False,False,10698.264092778458,10544.104049619307,10846.20550402964,1011,ok
irish_potato,34.0,False,True,False,True,11143.33583340533,11030.965915255285,11281.154779209868,1011,ok
irish_potato,34.0,False,True,True,False,10873.268997051044,10712.99881755273,11027.773659014432,1011,ok
irish_potato,34.0,False,True,True,True,11734.427979674232,11626.575409084435,11865.67762431,1011,ok
irish_potato,34.0,True,False,False,False,5287.466714268303,5215.900935820959,5369.422683593739,1011,ok
irish_potato,34.0,True,False,False,True,5429.152096834087,5362.654117425198,5515.203509913151,1011,ok
irish_potato,34.0,True,False,True,False,5293.255966885533,5222.527411704832,5384.114492573974,1011,ok
irish_potato,34.0,True,False,True,True,5616.617591598049,5538.297016993901,5714.368765533273,1011,ok
irish_potato,34.0,True,True,False,False,12956.476817466853,12814.635458377563,13090.039962751143,1011,ok
irish_potato,34.0,True,True,False,True,13261.119074515924,13110.017745633279,13386.73784803515,1011,ok
irish_potato,34.0,True,True,True,False,13185.786086355547,13043.040243683394,13315.237191517148,1011,ok
irish_potato,34.0,True,True,True,True,13965.874466895228,13791.509243666173,14107.742054831893,1011,ok
irish_potato,35.0,False,False,False,False,3175.4663107794345,3003.886261388481,3350.439744220946,187,ok
irish_potato,35.0,False,False,False,True,3214.9047406161203,3069.730501391191,3391.545750214076,187,ok
irish_potato,35.0,False,False,True,False,3301.1163337927237,3122.6612520597455,3475.805620892318,187,ok
irish_potato,35.0,False,False,True,True,3333.4760396640454,3169.336786567532,3492.8267441933453,187,ok
irish_potato,35.0,False,True,False,False,3291.1206128309846,3143.23919513814,3449.4384015245287,187,ok
irish_potato,35.0,False,True,False,True,3396.29852543243,3264.5272259380017,3557.138994051021,187,ok
irish_potato,35.0,False,True,True,False,3456.128038340882,3307.4828531902413,3618.301017460451,187,ok
irish_potato,35.0,False,True,True,True,3552.389882411401,3413.4697916798996,3713.5231440790167,187,ok
irish_potato,35.0,True,False,False,False,3417.4616401634967,3245.874288514619,3603.3132593754954,187,ok
irish_potato,35.0,True,False,False,True,3378.567966026089,3233.2807230118988,3539.809986637667,187,ok
irish_potato,35.0,True,False,True,False,3517.1034935339017,3348.1876233027065,3718.112337564851,187,ok
irish_potato,35.0,True,False,True,True,3465.3555690308144,3310.016773079137,3651.4216171465964,187,ok
irish_potato,35.0,True,True,False,False,3615.2439525063264,3465.6451361262607,3771.859465870434,187,ok
irish_potato,35.0,True,True,False,True,3611.0776308014742,3479.604757981416,3764.221567976295,187,ok
irish_potato,35.0,True,True,True,False,3755.0246290251225,3591.786856681027,3911.5070804092557,187,ok
irish_potato,35.0,True,True,True,True,3734.0708739348015,3584.9680375067055,3886.4702754974405,187,ok
irish_potato,36.0,False,False,False,False,5030.475689579505,4830.232733751282,5230.71864540773,2,suppressed
irish_potato,36.0,False,False,False,True,5733.8433072778735,5714.946454326908,5752.74016022884,2,suppressed
irish_potato,36.0,False,False,True,False,5175.423718060136,5082.417785440976,5268.429650679294,2,suppressed
irish_potato,36.0,False,False,True,True,6265.143278975158,6064.263937597711,6466.022620352604,2,suppressed
irish_potato,36.0,False,True,False,False,8372.643506544298,7844.699516157935,8900.58749693066,2,suppressed
irish_potato,36.0,False,True,False,True,9201.338159433322,9017.18042362656,9385.495895240087,2,suppressed
irish_potato,36.0,False,True,True,False,8728.846922705625,8492.937326063095,8964.756519348155,2,suppressed
irish_potato,36.0,False,True,True,True,10193.72314616678,9959.170177505932,10428.27611482763,2,suppressed
irish_potato,36.0,True,False,False,False,5330.376746336098,5115.444709050311,5545.308783621886,2,suppressed
irish_potato,36.0,True,False,False,True,5903.911187250009,5870.553759302369,5937.268615197649,2,suppressed
irish_potato,36.0,True,False,True,False,5370.049926641634,5266.389993993292,5473.709859289976,2,suppressed
irish_potato,36.0,True,False,True,True,6317.192747886975,6104.937371151964,6529.448124621987,2,suppressed
irish_potato,36.0,True,True,False,False,10347.570147031925,9485.699953366477,11209.440340697372,2,suppressed
irish_potato,36.0,True,True,False,True,11039.461053060833,10625.770487247479,11453.15161887419,2,suppressed
irish_potato,36.0,True,True,True,False,10556.338874715031,10047.969451991867,11064.708297438197,2,suppressed
irish_potato,36.0,True,True,True,True,11966.94170975528,11910.42211728996,12023.4613022206,2,suppressed
irish_potato,37.0,False,False,False,False,3447.750339653349,2092.696317246505,5393.528196806391,4,suppressed
irish_potato,37.0,False,False,False,True,4108.361970504706,2831.7031942056133,6298.480836476059,4,suppressed
irish_potato,37.0,False,False,True,False,3506.743983393027,2376.7418225351053,5277.818283983002,4,suppressed
irish_potato,37.0,False,False,True,True,4208.424865238245,3069.429124832877,6294.776906019189,4,suppressed
irish_potato,37.0,False,True,False,False,3885.0060167169295,2795.969936684985,5379.054922087513,4,suppressed
irish_potato,37.0,False,True,False,True,4662.863766573551,3668.576704203803,6284.770176884102,4,suppressed
irish_potato,37.0,False,True,True,False,3999.750671273502,3164.8934030152213,5271.814518375577,4,suppressed
irish_potato,37.0,False,True,True,True,4819.664502462102,3881.286727163245,6293.456596480008,4,suppressed
irish_potato,37.0,True,False,False,False,4027.6783618794307,2429.8369598673303,6466.1066895259,4,suppressed
irish_potato,37.0,True,False,False,True,4555.318211377702,3064.093371773101,7136.067255304877,4,suppressed
irish_potato,37.0,True,False,True,False,4041.5660076375298,2683.0802650550695,6308.212607193442,4,suppressed
irish_potato,37.0,True,False,True,True,4596.338803981354,3217.2172392442317,7103.443461016094,4,suppressed
irish_potato,37.0,True,True,False,False,4605.224630856931,3207.442537679956,6681.46429671986,4,suppressed
irish_potato,37.0,True,True,False,True,5225.521609658517,3946.39695160762,7344.2361109378,4,suppressed
irish_potato,37.0,True,True,True,False,4664.292893294568,3502.1441559841915,6529.050107419028,4,suppressed
irish_potato,37.0,True,True,True,True,5309.713617213266,4075.202655709214,7324.977950966028,4,suppressed
irish_potato,41.0,False,False,False,False,2251.6835921604716,2142.3521944326512,2383.9511256042524,101,ok
irish_potato,41.0,False,False,False,True,2263.726535464989,2156.3928012861315,2380.9713204250183,101,ok
irish_potato,41.0,False,False,True,False,2374.654031160816,2256.781650979513,2514.861039731585,101,ok
irish_potato,41.0,False,False,True,True,2381.033537346258,2267.929964998301,2510.416631900707,101,ok
irish_potato,41.0,False,True,False,False,3070.301417353972,2954.95590993156,3190.315571123138,101,ok
irish_potato,41.0,False,True,False,True,2999.3892521340103,2877.2357388549435,3096.3999204831407,101,ok
irish_potato,41.0,False,True,True,False,3245.5651892663705,3108.096337228829,3355.900823368969,101,ok
irish_potato,41.0,False,True,True,True,3158.204598775148,3029.6966241690707,3256.1752628331233,101,ok
irish_potato,41.0,True,False,False,False,2555.2102003601944,2440.400225711096,2688.9069695266685,101,ok
irish_potato,41.0,True,False,False,True,2441.878435380145,2332.070367779349,2560.1285065100183,101,ok
irish_potato,41.0,True,False,True,False,2680.2492587342836,2550.356324521045,2826.742806092227,101,ok
irish_potato,41.0,True,False,True,True,2553.0709345658483,2433.7528585829155,2682.664106591806,101,ok
irish_potato,41.0,True,True,False,False,3456.0199355754526,3340.5755776197025,3566.1375138903613,101,ok
irish_potato,41.0,True,True,False,True,3209.937865437711,3094.1433283455917,3290.341403439256,101,ok
irish_potato,41.0,True,True,True,False,3626.1062475624863,3481.5220625385396,3716.862775316909,101,ok
irish_potato,41.0,True,True,True,True,3353.641507846812,3235.998609116401,3444.2763618198696,101,ok
irish_potato,42.0,False,False,False,False,4030.0007921187384,3623.5740825894027,4344.0713386809075,96,ok
irish_potato,42.0,False,False,False,True,4300.070255470844,3884.487809929007,4574.209075053714,96,ok
irish_potato,42.0,False,False,True,False,4556.846283410031,4179.011690269757,4927.767963970043,96,ok
irish_potato,42.0,False,False,True,True,4874.1914967660005,4510.178607850086,5214.693934449666,96,ok
irish_potato,42.0,False,True,False,False,3671.937035718338,3400.3105586377633,3916.120358627902,96,ok
irish_potato,42.0,False,True,False,True,3954.031824586189,3684.1846140011576,4177.371199085904,96,ok
irish_potato,42.0,False,True,True,False,4192.164715038184,3961.403082697709,4471.322681523354,96,ok
irish_potato,42.0,False,True,True,True,4520.952121673387,4302.280768631525,4768.034094988313,96,ok
irish_potato,42.0,True,False,False,False,4578.583426168297,4161.818324953442,4930.295300818517,96,ok
irish_potato,42.0,True,False,False,True,4653.076007914407,4236.290024453201,4948.869552977867,96,ok
