district_code,season,year,lead_months,ndvi_mean,ndvi_climatology_mean,ndvi_anomaly,rainfall_mm,rainfall_climatology_mm,rainfall_anomaly
44,A,2019,3,0.5209382930011256,0.5342617028314773,-0.01332340983035174,379.83097580330366,668.1525153546401,-288.3215395513364
42,A,2019,3,0.5652159850533359,0.5931116681670293,-0.027895683113693392,329.50762851136767,636.4110449199464,-306.9034164085788
45,A,2019,3,0.6268127550672303,0.5934668573502707,0.033345897716959616,298.80379370348663,608.0765628121432,-309.2727691086565
43,A,2019,3,0.5704619652770858,0.5785218633809919,-0.00805989810390606,452.3699124757297,760.948092805632,-308.5781803299023
41,A,2019,3,0.5763106299046432,0.5710089314384026,0.005301698466240623,287.1957875740447,616.511621175987,-329.3158336019423
22,A,2019,3,0.5671882297728451,0.5952345300902333,-0.028046300317388195,308.1296226916395,689.784448705568,-381.6548260139285
24,A,2019,3,0.5472459856561508,0.5634030467912526,-0.016157061135101847,294.3872309257956,675.6982206230717,-381.3109896972761
28,A,2019,3,0.5393499751923634,0.5751026336519572,-0.035752658459593856,264.3296898435105,570.1193998072029,-305.78970996369236
27,A,2019,3,0.5389623083299818,0.5774512964947617,-0.03848898816477986,306.0977543930792,631.7151372206748,-325.61738282759563
25,A,2019,3,0.533779831814018,0.5629983440811737,-0.02921851226715566,358.5211437576178,789.1854214642077,-430.6642777065899
21,A,2019,3,0.541221710627614,0.5788589876681618,-0.037637277040547756,270.6417226278651,621.5758942561716,-350.93417162830656
23,A,2019,3,0.5384228312707791,0.5735772872407364,-0.035154455969957366,391.1594265401185,831.6756801327349,-440.5162535926164
26,A,2019,3,0.523830057316956,0.5569278808089793,-0.03309782349202328,266.9447838491736,592.6909513481587,-325.74616749898513
31,A,2019,3,0.5550285005460077,0.5893821642012579,-0.034353663655250166,350.67716340483963,695.3883730727514,-344.71120966791176
35,A,2019,3,0.558371141323503,0.5900406158512127,-0.03166947452770974,350.7434947825956,673.8697186110531,-323.12622382845757
34,A,2019,3,0.5835325535807114,0.5948705806999535,-0.011338027119242033,435.9877368328801,727.5725236094592,-291.58478677657905
37,A,2019,3,0.5944007687069579,0.6023774613954869,-0.007976692688528964,435.69030784377446,833.533010090417,-397.8427022466425
33,A,2019,3,0.5918900227241086,0.5769727808837313,0.014917241840377349,410.8123747551052,665.9829310230813,-255.17055626797605
36,A,2019,3,0.6154509695415123,0.6203227980243009,-0.004871828482788554,443.93849576716985,877.9863588585017,-434.04786309133186
32,A,2019,3,0.5633553033580394,0.571044016756271,-0.007688713398231628,369.1184107460604,670.2923260847152,-301.1739153386548
57,A,2019,4,0.5039049660265141,0.5232000042786433,-0.019295038252129193,375.0859399974846,537.6038856609841,-162.51794566349952
53,A,2019,4,0.6035460680928377,0.5898774882200208,0.013668579872816888,400.8407596539209,563.150757883023,-162.30999822910206
54,A,2019,4,0.5093169924474142,0.5148881640784552,-0.005571171631040928,376.69680860995766,539.3123998898976,-162.61559127993996
55,A,2019,4,0.5390119666507701,0.5567120985461607,-0.017700131895390547,412.569908211133,552.1756797854943,-139.60577157436126
56,A,2019,4,0.5469667792684055,0.5780966319788349,-0.03112985271042934,402.3524265940702,572.6690576586709,-170.3166310646007
52,A,2019,4,0.5984769720971349,0.5906377629937875,0.007839209103347455,399.41623810226656,532.7701165154426,-133.35387841317606
51,A,2019,4,0.6043772942149478,0.5867641888615014,0.0176131053534464,379.2425175125308,537.6724565537642,-158.42993904123335
12,A,2019,4,0.5688863212534423,0.568861695178867,2.4626074575317958e-05,392.6890184664666,566.5595317284136,-173.870513261947
13,A,2019,4,0.5294225622656391,0.556269903923189,-0.026847341657549872,380.1985202766088,549.0361204926747,-168.83760021606594
11,A,2019,4,0.561321981086215,0.5557499918145764,0.0055719892716386,409.4814945474579,569.3818444225695,-159.90034987511166
44,A,2019,4,0.5248771201517728,0.5342617028314773,-0.009384582679704545,522.4238550676504,668.1525153546401,-145.72866028698968
42,A,2019,4,0.5908385709121384,0.5931116681670293,-0.002273097254890888,476.3757091286233,636.4110449199464,-160.03533579132312
45,A,2019,4,0.6274224691638401,0.5934668573502707,0.03395561181356943,449.88640855592985,608.0765628121432,-158.1901542562133
43,A,2019,4,0.58741326458905,0.5785218633809919,0.008891401208058092,600.4831515349476,760.948092805632,-160.46494127068433
41,A,2019,4,0.5913444009272912,0.5710089314384026,0.020335469488888647,439.0352945945655,616.511621175987,-177.47632658142146
22,A,2019,4,0.59906756538282,0.5952345300902333,0.0038330352925867173,518.1219006464208,689.784448705568,-171.66254805914718
24,A,2019,4,0.5717148915648411,0.5634030467912526,0.008311844773588484,487.4257648390856,675.6982206230717,-188.27245578398612
28,A,2019,4,0.5657393238155461,0.5751026336519572,-0.009363309836411093,427.4226387242476,570.1193998072029,-142.69676108295528
27,A,2019,4,0.5587688900572219,0.5774512964947617,-0.018682406437539822,475.1209340345209,631.7151372206748,-156.59420318615395
25,A,2019,4,0.5769655145523885,0.5629983440811737,0.013967170471214874,559.8724112701083,789.1854214642077,-229.31301019409943
21,A,2019,4,0.5654175240966105,0.5788589876681618,-0.013441463571551293,464.64297137654233,621.5758942561716,-156.9329228796293
23,A,2019,4,0.5720104737009764,0.5735772872407364,-0.0015668135397600702,608.9252103272765,831.6756801327349,-222.75046980545835
26,A,2019,4,0.5388187885503483,0.5569278808089793,-0.018109092258631,443.099883121545,592.6909513481587,-149.5910682266137
31,A,2019,4,0.5821020367225798,0.5893821642012579,-0.007280127478678122,515.8498409207197,695.3883730727514,-179.53853215203173
35,A,2019,4,0.5787358840616723,0.5900406158512127,-0.01130473178954039,503.8614220033506,673.8697186110531,-170.00829660770256
34,A,2019,4,0.61062760815568,0.5948705806999535,0.01575702745572649,582.1679825677695,727.5725236094592,-145.40454104168964
37,A,2019,4,0.624279980268483,0.6023774613954869,0.021902518872996102,626.8482372070392,833.533010090417,-206.68477288337772
33,A,2019,4,0.5709027346782682,0.5769727808837313,-0.006070046205463031,531.820995298172,665.9829310230813,-134.1619357249093
36,A,2019,4,0.639196171724967,0.6203227980243009,0.018873373700666107,652.7986323073538,877.9863588585017,-225.18772655114788
32,A,2019,4,0.5505905544854948,0.571044016756271,-0.020453462270776268,500.06989865133534,670.2923260847152,-170.2224274333799
57,B,2019,2,0.5380443230600308,0.5739001134332963,-0.03585579037326547,226.4259327659745,376.5577304029062,-150.1317976369317
53,B,2019,2,0.6399932271184054,0.6176071858614843,0.02238604125692112,242.05539560359784,399.5107073748903,-157.45531177129243
54,B,2019,2,0.5714850941565616,0.5703723644135502,0.0011127297430113536,234.4213047892196,401.287028932554,-166.8657241433344
55,B,2019,2,0.6417820719395995,0.6163592754309388,0.02542279650866064,263.1424925150946,404.0304381942941,-140.8879456791995
56,B,2019,2,0.6275715706962093,0.6242072038268034,0.003364366869405888,243.35162101224435,413.0680489545157,-169.71642794227134
52,B,2019,2,0.6311005381780898,0.6073564576526104,0.023744080525479383,206.31253437233963,360.9724411513175,-154.6599067789779
51,B,2019,2,0.6411612800905877,0.6359377655041667,0.0052235145864210075,238.17544489651027,405.7263000799651,-167.55085518345481
12,B,2019,2,0.5751611575282572,0.6049687501461771,-0.029807592617919876,237.11748755697,411.9794110900765,-174.8619235331065
13,B,2019,2,0.5535841666545069,0.5864635444781099,-0.03287937782360295,218.2473463700261,397.4760912423368,-179.2287448723107
11,B,2019,2,0.566531275681938,0.5799092271241147,-0.013377951442176794,229.95254515471404,409.9352091721143,-179.98266401740025
44,B,2019,2,0.5671370332119513,0.5486768065062346,0.018460226705716676,249.9343593390744,455.2633029466824,-205.328943607608
42,B,2019,2,0.6116283516468742,0.6029489539565223,0.008679397690351975,265.132584520357,461.64445104624207,-196.51186652588507
45,B,2019,2,0.6268564136308329,0.6220479754459085,0.00480843818492438,261.7840013400851,447.5296024557523,-185.74560111566717
43,B,2019,2,0.5523330038871919,0.5428995679856783,0.009433435901513576,270.3239261725229,522.1300409683338,-251.8061147958109
41,B,2019,2,0.6044798763732134,0.5951146362825944,0.00936524009061901,270.053316723152,458.42318605633886,-188.36986933318684
22,B,2019,2,0.6142845969349506,0.6359075812576838,-0.02162298432273313,300.91774123596497,453.8242522898402,-152.90651105387525
24,B,2019,2,0.5960292680463848,0.5941235451482738,0.001905722898110973,299.4439837476489,471.1706769969464,-171.7266932492975
28,B,2019,2,0.5840515212885805,0.5983721946542578,-0.014320673365677328,234.94723326810552,408.27005595496064,-173.32282268685512
27,B,2019,2,0.5969290208080159,0.5709007415833539,0.026028279224662,252.01040729702143,440.63969550551445,-188.62928820849302
25,B,2019,2,0.574314796426286,0.5688025684225338,0.005512228003752173,301.31164223342853,516.943896955481,-215.6322547220525
21,B,2019,2,0.6117763635240997,0.6203796153210037,-0.008603251796904021,268.92477667436503,432.63538282979823,-163.7106061554332
23,B,2019,2,0.6020727278434443,0.5833068673749423,0.018765860468502038,333.0145331851049,524.0032955979748,-190.9887624128699
26,B,2019,2,0.5921912020280744,0.5826339460452773,0.009557255982797108,246.99885633203303,416.2885976938609,-169.28974136182785
31,B,2019,2,0.6444596294549677,0.6189242882136365,0.025535341241331166,246.556714482855,460.09706221433385,-213.54034773147885
35,B,2019,2,0.6065359213202832,0.5741294347246438,0.03240648659563938,251.74793851010656,480.2031659931943,-228.45522748308775
34,B,2019,2,0.6184429674749897,0.5461900347560178,0.07225293271897193,257.3531881409866,512.990985194441,-255.6377970534544
37,B,2019,2,0.6490230601060271,0.6352042951318045,0.01381876497422252,289.15305562626975,504.1889195905493,-215.03586396427954
33,B,2019,2,0.5443090201869305,0.5984650200374774,-0.054155999850546865,210.1070045967248,451.6406689591645,-241.53366436243968
36,B,2019,2,0.6788403882632603,0.6680329492098186,0.010807439053441725,310.0562439775173,512.9579687246933,-202.901724747176
32,B,2019,2,0.6039818029841717,0.5994311316110301,0.004550671373141579,233.0361354216628,467.5523793824148,-234.516243960752
57,B,2019,3,0.5181334491295092,0.5739001134332963,-0.05576666430378707,345.9221439008281,376.5577304029062,-30.635586502078127
53,B,2019,3,0.6261459172886796,0.6176071858614843,0.0085387314271953,405.6635081231897,399.5107073748903,6.1528007482993985
54,B,2019,3,0.5635562676008251,0.5703723644135502,-0.006816096812725103,402.2171743866774,401.287028932554,0.9301454541234193
55,B,2019,3,0.6285404472760127,0.6163592754309388,0.012181171845073835,380.24615983913606,404.0304381942941,-23.78427835515805
56,B,2019,3,0.5976760429751975,0.6242072038268034,-0.026531160851605895,373.7591528377212,413.0680489545157,-39.30889611679447
52,B,2019,3,0.6286956502134978,0.6073564576526104,0.021339192560887454,340.01367937914097,360.9724411513175,-20.95876177217656
51,B,2019,3,0.6138605545343074,0.6359377655041667,-0.022077210969859262,389.9341733697161,405.7263000799651,-15.792126710248965
12,B,2019,3,0.5317092510463365,0.6049687501461771,-0.07325949909984064,375.0124409457064,411.9794110900765,-36.96697014437012
13,B,2019,3,0.5159809961286119,0.5864635444781099,-0.07048254834949796,349.15108625625453,397.4760912423368,-48.32500498608226
11,B,2019,3,0.5196152505502726,0.5799092271241147,-0.06029397657384217,367.3399418463137,409.9352091721143,-42.59526732580059
44,B,2019,3,0.5117317294854905,0.5486768065062346,-0.03694507702074412,389.7050263845512,455.2633029466824,-65.5582765621312
42,B,2019,3,0.554496815273929,0.6029489539565223,-0.04845213868259324,427.3874638431308,461.64445104624207,-34.256987203111294
45,B,2019,3,0.5637409467546639,0.6220479754459085,-0.0583070286912446,426.6031427930921,447.5296024557523,-20.926459662660193
43,B,2019,3,0.4703651553598493,0.5428995679856783,-0.07253441262582899,452.0909788017964,522.1300409683338,-70.0390621665374
41,B,2019,3,0.5418894188068283,0.5951146362825944,-0.05322521747576614,441.2315795857076,458.42318605633886,-17.191606470631257
22,B,2019,3,0.5992495475867354,0.6359075812576838,-0.03665803367094833,497.4732910782597,453.8242522898402,43.64903878841949
24,B,2019,3,0.5428978968591839,0.5941235451482738,-0.05122564828908993,510.63745869646345,471.1706769969464,39.46678169951707
28,B,2019,3,0.5293435631490853,0.5983721946542578,-0.06902863150517258,393.18206131729016,408.27005595496064,-15.087994637670477
27,B,2019,3,0.5280543488606553,0.5709007415833539,-0.042846392722698634,399.6160651879729,440.63969550551445,-41.023630317541574
25,B,2019,3,0.4807580243126193,0.5688025684225338,-0.08804454410991452,472.29284859086783,516.943896955481,-44.65104836461319
21,B,2019,3,0.5545354099383653,0.6203796153210037,-0.06584420538263847,448.45242016931087,432.63538282979823,15.817037339512638
23,B,2019,3,0.5278360046157986,0.5833068673749423,-0.0554708627591437,515.9898836748208,524.0032955979748,-8.013411923153967
26,B,2019,3,0.526911474153945,0.5826339460452773,-0.05572247189133228,388.5052721033904,416.2885976938609,-27.783325590470497
31,B,2019,3,0.5923098075369769,0.6189242882136365,-0.026614480676659613,386.0078539914668,460.09706221433385,-74.08920822286706
35,B,2019,3,0.5359107718671676,0.5741294347246438,-0.038218662857476215,404.7725811934028,480.2031659931943,-75.43058479979152
34,B,2019,3,0.5178818491870825,0.5461900347560178,-0.02830818556893533,432.89167060737134,512.990985194441,-80.09931458706967
37,B,2019,3,0.5928282218086239,0.6352042951318045,-0.04237607332318061,441.7786810361792,504.1889195905493,-62.410238554370096
33,B,2019,3,0.5024184339140028,0.5984650200374774,-0.09604658612347461,353.402839152862,451.6406689591645,-98.2378298063025
36,B,2019,3,0.6213744441141783,0.6680329492098186,-0.04665850509564029,459.4402112945007,512.9579687246933,-53.517757430192546
32,B,2019,3,0.5596421633682765,0.5994311316110301,-0.039788968242753575,367.8417993063945,467.5523793824148,-99.71058007602034
57,B,2019,4,0.5226508381003224,0.5739001134332963,-0.051249275332973854,356.31077103107845,376.5577304029062,-20.246959371827757
53,B,2019,4,0.6307535700736389,0.6176071858614843,0.013146384212154527,423.6768769102685,399.5107073748903,24.16616953537823
54,B,2019,4,0.5669474497022455,0.5703723644135502,-0.003424914711304683,412.3639655917085,401.287028932554,11.076936659154512
55,B,2019,4,0.6208109947589386,0.6163592754309388,0.004451719327999815,385.4544785429072,404.0304381942941,-18.57595965138688
56,B,2019,4,0.6059006088669098,0.6242072038268034,-0.01830659495989362,383.42629277709705,413.0680489545157,-29.641756177418642
52,B,2019,4,0.62687311204938,0.6073564576526104,0.01951665439676964,358.2329534186587,360.9724411513175,-2.7394877326588016
51,B,2019,4,0.6211227979539369,0.6359377655041667,-0.014814967550229818,400.3071272290055,405.7263000799651,-5.419172850959569
12,B,2019,4,0.550343704991379,0.6049687501461771,-0.05462504515479816,392.1435155239323,411.9794110900765,-19.83589556614419
13,B,2019,4,0.521868847278008,0.5864635444781099,-0.06459469720010191,364.9405601813243,397.4760912423368,-32.53553106101248
11,B,2019,4,0.5386244277548878,0.5799092271241147,-0.04128479936922691,384.5389041475638,409.9352091721143,-25.396305024550486
44,B,2019,4,0.545377773986588,0.5486768065062346,-0.003299032519646583,424.7685320075,455.2633029466824,-30.494770939182388
42,B,2019,4,0.5911235787654903,0.6029489539565223,-0.011825375191031995,459.2264089695496,461.64445104624207,-2.4180420766924726
45,B,2019,4,0.5982642604804539,0.6220479754459085,-0.023783714965454616,449.0943615817001,447.5296024557523,1.5647591259478304
43,B,2019,4,0.5115658417939536,0.5428995679856783,-0.0313337261917247,504.28098706282594,522.1300409683338,-17.849053905507844
41,B,2019,4,0.573103517653617,0.5951146362825944,-0.022011118628977422,465.4542772283005,458.42318605633886,7.031091171961634
22,B,2019,4,0.6093973997058006,0.6359075812576838,-0.026510181551883116,507.5628640695267,453.8242522898402,53.738611779686494
24,B,2019,4,0.5721866426442959,0.5941235451482738,-0.02193690250397795,523.8531438306683,471.1706769969464,52.68246683372189
28,B,2019,4,0.5483139219031473,0.5983721946542578,-0.05005827275111052,409.5118278944796,408.27005595496064,1.2417719395189692
27,B,2019,4,0.5633443370665641,0.5709007415833539,-0.00755640451678985,420.9472775973431,440.63969550551445,-19.692417908171365
25,B,2019,4,0.5294821828044763,0.5688025684225338,-0.03932038561805751,509.55660977627895,516.943896955481,-7.387287179202076
21,B,2019,4,0.5731984091723786,0.6203796153210037,-0.04718120614862509,462.9332355507761,432.63538282979823,30.297852720977858
23,B,2019,4,0.5663452883830669,0.5833068673749423,-0.016961578991875448,537.6566478201263,524.0032955979748,13.653352222151511
26,B,2019,4,0.547147871737458,0.5826339460452773,-0.03548607430781925,404.8621624434837,416.2885976938609,-11.426435250377153
31,B,2019,4,0.616591181150886,0.6189242882136365,-0.0023331070627505834,425.3656644221084,460.09706221433385,-34.73139779222544
35,B,2019,4,0.5717127789703497,0.5741294347246438,-0.0024166557542941725,434.0910834592158,480.2031659931943,-46.11208253397854
34,B,2019,4,0.5556526692690433,0.5461900347560178,0.009462634513025536,478.566347553267,512.990985194441,-34.424637641174
37,B,2019,4,0.6153501329722474,0.6352042951318045,-0.019854162159557154,502.6084370663325,504.1889195905493,-1.5804825242167908
33,B,2019,4,0.5375101077093967,0.5984650200374774,-0.0609549123280807,404.0993005955481,451.6406689591645,-47.541368363616414
36,B,2019,4,0.6433206068875316,0.6680329492098186,-0.02471234232228703,512.5332594947827,512.9579687246933,-0.42470922991060434
32,B,2019,4,0.5889804657036152,0.5994311316110301,-0.010450665907414947,412.0602463730392,467.5523793824148,-55.49213300937561
57,A,2020,2,0.3395991225828756,0.5232000042786433,-0.18360088169576771,168.1054456443373,537.6038856609841,-369.49844001664684
53,A,2020,2,0.4109605101436554,0.5898774882200208,-0.17891697807636542,207.14486374752752,563.150757883023,-356.0058941354954
54,A,2020,2,0.3693110343548941,0.5148881640784552,-0.14557712972356107,181.67077988690264,539.3123998898976,-357.64162000299496
55,A,2020,2,0.3739067317570258,0.5567120985461607,-0.18280536678913484,153.8149001939804,552.1756797854943,-398.36077959151385
56,A,2020,2,0.4034110473403113,0.5780966319788349,-0.17468558463852357,171.34140264410405,572.6690576586709,-401.32765501456686
52,A,2020,2,0.4753174622715382,0.5906377629937875,-0.11532030072224925,203.7640914068816,532.7701165154426,-329.00602510856106
51,A,2020,2,0.430946112231156,0.5867641888615014,-0.15581807663034541,171.78441492123457,537.6724565537642,-365.8880416325296
12,A,2020,2,0.4756728016919139,0.568861695178867,-0.09318889348695308,184.7558804142136,566.5595317284136,-381.8036513142
13,A,2020,2,0.4206558608732012,0.556269903923189,-0.13561404304998775,186.12317871960792,549.0361204926747,-362.9129417730668
11,A,2020,2,0.4421066038834825,0.5557499918145764,-0.11364338793109391,194.2098979719574,569.3818444225695,-375.17194645061215
44,A,2020,2,0.4462422943614379,0.5342617028314773,-0.08801940847003942,251.3850275029357,668.1525153546401,-416.76748785170435
42,A,2020,2,0.512199101419005,0.5931116681670293,-0.08091256674802427,229.1957366693032,636.4110449199464,-407.21530825064326
45,A,2020,2,0.529734245243747,0.5934668573502707,-0.0637326121065237,214.6893025658993,608.0765628121432,-393.38726024624384
43,A,2020,2,0.4695285393480803,0.5785218633809919,-0.10899332403291156,288.38661613268965,760.948092805632,-472.5614766729423
41,A,2020,2,0.5111209508795849,0.5710089314384026,-0.05988798055881772,211.3782105014707,616.511621175987,-405.1334106745163
22,A,2020,2,0.4701849134139471,0.5952345300902333,-0.12504961667628622,215.8657721256965,689.784448705568,-473.91867657987154
24,A,2020,2,0.4277217396011835,0.5634030467912526,-0.13568130719006916,228.66569775042265,675.6982206230717,-447.0325228726491
28,A,2020,2,0.4099789696859067,0.5751026336519572,-0.16512366396605055,196.24576403553232,570.1193998072029,-373.87363577167054
27,A,2020,2,0.4720363798463312,0.5774512964947617,-0.1054149166484305,219.9542055843212,631.7151372206748,-411.76093163635363
25,A,2020,2,0.4053308206505543,0.5629983440811737,-0.15766752343061935,236.15405225167115,789.1854214642077,-553.0313692125366
21,A,2020,2,0.3988804920689963,0.5788589876681618,-0.1799784955991655,207.3074124919091,621.5758942561716,-414.26848176426256
23,A,2020,2,0.4372800368855014,0.5735772872407364,-0.13629725035523504,261.3060572096128,831.6756801327349,-570.369622923122
26,A,2020,2,0.3936086373393479,0.5569278808089793,-0.16331924346963134,200.5728622805761,592.6909513481587,-392.1180890675826
31,A,2020,2,0.4493834726447057,0.5893821642012579,-0.1399986915565522,225.01502581853572,695.3883730727514,-470.3733472542157
35,A,2020,2,0.4758741463237288,0.5900406158512127,-0.11416646952748388,241.2907736483032,673.8697186110531,-432.5789449627499
34,A,2020,2,0.5192189114025549,0.5948705806999535,-0.07565166929739853,268.2492700492503,727.5725236094592,-459.32325356020885
37,A,2020,2,0.4481954796432192,0.6023774613954869,-0.15418198175226766,244.59530138258316,833.533010090417,-588.9377087078337
33,A,2020,2,0.4908000240611024,0.5769727808837313,-0.08617275682262887,220.40816296628591,665.9829310230813,-445.5747680567954
36,A,2020,2,0.5080042102721641,0.6203227980243009,-0.11231858775213677,238.1480885614805,877.9863588585017,-639.8382702970212
32,A,2020,2,0.4789178917032889,0.571044016756271,-0.09212612505298212,226.08703654021983,670.2923260847152,-444.2052895444954
57,A,2020,3,0.4231415940933856,0.5232000042786433,-0.10005841018525774,302.9092520308138,537.6038856609841,-234.69463363017036
53,A,2020,3,0.4996848906998468,0.5898774882200208,-0.09019259752017406,367.88503095013226,563.150757883023,-195.2657269328907
54,A,2020,3,0.425279218602219,0.5148881640784552,-0.08960894547623616,352.4630909431274,539.3123998898976,-186.84930894677024
55,A,2020,3,0.431875484434152,0.5567120985461607,-0.12483661411200864,317.7025692521908,552.1756797854943,-234.47311053330344
56,A,2020,3,0.4435211959564663,0.5780966319788349,-0.1345754360223686,319.7169737717941,572.6690576586709,-252.95208388687684
52,A,2020,3,0.5521330884307306,0.5906377629937875,-0.03850467456305684,358.59731230707894,532.7701165154426,-174.1728042083637
51,A,2020,3,0.4847814740448792,0.5867641888615014,-0.10198271481662219,299.5519245104222,537.6724565537642,-238.12053204334194
12,A,2020,3,0.5126765566706509,0.568861695178867,-0.05618513850821605,315.5435469779675,566.5595317284136,-251.01598475044614
13,A,2020,3,0.4759675472518482,0.556269903923189,-0.08030235667134078,311.87149359970243,549.0361204926747,-237.1646268929723
11,A,2020,3,0.4964808948442994,0.5557499918145764,-0.05926909697027699,323.18132209321425,569.3818444225695,-246.2005223293553
44,A,2020,3,0.4570322252659519,0.5342617028314773,-0.07722947756552545,411.19792289154697,668.1525153546401,-256.9545924630931
42,A,2020,3,0.5459236521112246,0.5931116681670293,-0.047188016055804693,391.715094571031,636.4110449199464,-244.69595034891546
45,A,2020,3,0.5603018039103924,0.5934668573502707,-0.0331650534398783,361.8948751860399,608.0765628121432,-246.18168762610327
43,A,2020,3,0.4883248750803404,0.5785218633809919,-0.09019698830065148,476.33237575245664,760.948092805632,-284.61571705317533
41,A,2020,3,0.5418533611300576,0.5710089314384026,-0.029155570308345036,356.41156492516313,616.511621175987,-260.10005625082385
22,A,2020,3,0.5154434135445926,0.5952345300902333,-0.07979111654564075,376.8343956227719,689.784448705568,-312.9500530827961
24,A,2020,3,0.4891003992987965,0.5634030467912526,-0.07430264749245613,376.4749290875833,675.6982206230717,-299.22329153548844
28,A,2020,3,0.4873201902373639,0.5751026336519572,-0.08778244341459335,338.7983434666862,570.1193998072029,-231.32105634051663
27,A,2020,3,0.50135386530279,0.5774512964947617,-0.07609743119197165,390.9893686318344,631.7151372206748,-240.72576858884042
25,A,2020,3,0.4216517277438371,0.5629983440811737,-0.14134661633733658,418.2904846304617,789.1854214642077,-370.894936833746
21,A,2020,3,0.4695460306844923,0.5788589876681618,-0.1093129569836695,356.92703076121666,621.5758942561716,-264.648863494955
23,A,2020,3,0.4694590346172911,0.5735772872407364,-0.10411825262344532,450.0143372688294,831.6756801327349,-381.6613428639055
26,A,2020,3,0.4662222216680954,0.5569278808089793,-0.09070565914088385,346.2306102356317,592.6909513481587,-246.46034111252703
31,A,2020,3,0.4710927475605261,0.5893821642012579,-0.11828941664073178,384.604132745886,695.3883730727514,-310.7842403268654
35,A,2020,3,0.4787310484713704,0.5900406158512127,-0.11130956737984232,423.6991184708512,673.8697186110531,-250.17060014020194
34,A,2020,3,0.4977323051098782,0.5948705806999535,-0.09713827559007526,466.6206241632461,727.5725236094592,-260.9518994462131
37,A,2020,3,0.4738625447455791,0.6023774613954869,-0.12851491664990777,434.8312031137172,833.533010090417,-398.70180697669974
33,A,2020,3,0.4867822626597041,0.5769727808837313,-0.09019051822402718,396.02783254745685,665.9829310230813,-269.9550984756244
36,A,2020,3,0.5138796486261056,0.6203227980243009,-0.10644314939819532,433.8363920736808,877.9863588585017,-444.1499667848209
32,A,2020,3,0.4661644701840081,0.571044016756271,-0.10487954657226295,395.2999617231041,670.2923260847152,-274.9923643616111
57,A,2020,4,0.4615092795074549,0.5232000042786433,-0.06169072477118842,402.7861576542425,537.6038856609841,-134.81772800674162
53,A,2020,4,0.5456755451063263,0.5898774882200208,-0.04420194311369452,468.59037822745694,563.150757883023,-94.56037965556601
54,A,2020,4,0.4725682577313068,0.5148881640784552,-0.042319906347148384,445.74591998918334,539.3123998898976,-93.56647990071428
55,A,2020,4,0.4828499776264715,0.5567120985461607,-0.07386212091968913,427.0709730204807,552.1756797854943,-125.10470676501353
56,A,2020,4,0.480627849136541,0.5780966319788349,-0.09746878284229388,412.30533716486286,572.6690576586709,-160.36372049380805
52,A,2020,4,0.5741735535598705,0.5906377629937875,-0.01646420943391691,452.6751928812137,532.7701165154426,-80.0949236342289
51,A,2020,4,0.5232373347981802,0.5867641888615014,-0.06352685406332115,386.21974335393776,537.6724565537642,-151.4527131998264
12,A,2020,4,0.5425603501541124,0.568861695178867,-0.026301345024754563,406.942926500508,566.5595317284136,-159.6166052279056
13,A,2020,4,0.4971701932428561,0.556269903923189,-0.05909971068033287,404.79210526153975,549.0361204926747,-144.244015231135
11,A,2020,4,0.512713706318696,0.5557499918145764,-0.043036285495880455,417.1100162229107,569.3818444225695,-152.27182819965884
44,A,2020,4,0.498935535214651,0.5342617028314773,-0.03532616761682633,518.7325334816217,668.1525153546401,-149.4199818730184
42,A,2020,4,0.5680947055496423,0.5931116681670293,-0.025016962617387062,506.7006712050075,636.4110449199464,-129.71037371493895
45,A,2020,4,0.5754218952191782,0.5934668573502707,-0.018044962131092523,459.498849116078,608.0765628121432,-148.57771369606513
43,A,2020,4,0.5324878142562253,0.5785218633809919,-0.04603404912476661,597.9544526948816,760.948092805632,-162.99364011075033
41,A,2020,4,0.5545813907124865,0.5710089314384026,-0.016427540725916123,462.2170394488054,616.511621175987,-154.2945817271816
22,A,2020,4,0.5518111775338407,0.5952345300902333,-0.043423352556392625,513.1207484868098,689.784448705568,-176.6637002187582
24,A,2020,4,0.5218512255680198,0.5634030467912526,-0.041551821223232865,527.7478989881677,675.6982206230717,-147.95032163490407
28,A,2020,4,0.5236595398451828,0.5751026336519572,-0.051443093806774476,446.9443746765127,570.1193998072029,-123.17502513069013
27,A,2020,4,0.5321542194910767,0.5774512964947617,-0.045297077003685016,532.1022515430357,631.7151372206748,-99.61288567763916
25,A,2020,4,0.471913914928313,0.5629983440811737,-0.09108442915286064,610.3212292326101,789.1854214642077,-178.8641922315976
21,A,2020,4,0.5039278767039121,0.5788589876681618,-0.07493111096424965,488.4004905411764,621.5758942561716,-133.17540371499524
23,A,2020,4,0.4990662754319084,0.5735772872407364,-0.07451101180882802,641.1177062567099,831.6756801327349,-190.55797387602502
26,A,2020,4,0.4985624010646486,0.5569278808089793,-0.05836547974433065,476.4541632397998,592.6909513481587,-116.2367881083589
31,A,2020,4,0.5201666590125341,0.5893821642012579,-0.06921550518872377,550.1913092088818,695.3883730727514,-145.19706386386963
35,A,2020,4,0.529439364110099,0.5900406158512127,-0.06060125174111375,569.8282428222064,673.8697186110531,-104.0414757888467
34,A,2020,4,0.5435931128757391,0.5948705806999535,-0.051277467824214384,595.3713868921077,727.5725236094592,-132.20113671735146
