crop,district_code,feature,mean_abs_shap,direction,n_plots,reliability
beans,54.0,soil_texture_class,0.01675292082586393,negative,188,ok
beans,54.0,rainfall_mm,0.0696586117985049,positive,188,ok
beans,55.0,improved_seed,0.004221892560333447,negative,928,ok
beans,55.0,organic_fert,0.02968643372796683,negative,928,ok
beans,55.0,inorganic_fert,0.046290487259788286,negative,928,ok
beans,55.0,pesticide,0.010412801551369954,negative,928,ok
beans,55.0,anti_erosion,0.039417154568057174,negative,928,ok
beans,55.0,land_consolidation,0.028658735907459508,positive,928,ok
beans,55.0,mechanized,0.0008850179664956252,positive,928,ok
beans,55.0,irrigated,0.01014682531263384,positive,928,ok
beans,55.0,erosion_degree,0.010426157536327309,positive,928,ok
beans,55.0,plot_area_ha,0.08940339037892475,negative,928,ok
beans,55.0,sowing_month,0.0,positive,928,ok
beans,55.0,soil_ph,0.09190505215091839,positive,928,ok
beans,55.0,soil_nitrogen,0.23292168477596148,negative,928,ok
beans,55.0,soil_carbon,0.008624038624078767,positive,928,ok
beans,55.0,soil_texture_class,0.013767386437615436,negative,928,ok
beans,55.0,rainfall_mm,0.06235245724634826,positive,928,ok
beans,56.0,improved_seed,0.010444119087474509,positive,544,ok
beans,56.0,organic_fert,0.04453958526677478,negative,544,ok
beans,56.0,inorganic_fert,0.03545858520537397,negative,544,ok
beans,56.0,pesticide,0.01444412463687847,negative,544,ok
beans,56.0,anti_erosion,0.03041664417807505,negative,544,ok
beans,56.0,land_consolidation,0.032231984552607056,positive,544,ok
beans,56.0,mechanized,0.0014198648161703287,negative,544,ok
beans,56.0,irrigated,0.011393209138549933,positive,544,ok
beans,56.0,erosion_degree,0.01068613303197499,positive,544,ok
beans,56.0,plot_area_ha,0.07478377158413833,negative,544,ok
beans,56.0,sowing_month,0.0,positive,544,ok
beans,56.0,soil_ph,0.08660247326150132,positive,544,ok
beans,56.0,soil_nitrogen,0.051857863026647036,negative,544,ok
beans,56.0,soil_carbon,0.008370194149580805,positive,544,ok
beans,56.0,soil_texture_class,0.009278893149405346,positive,544,ok
beans,56.0,rainfall_mm,0.1146248645363659,positive,544,ok
beans,57.0,improved_seed,0.008679098929328471,positive,417,ok
beans,57.0,organic_fert,0.038639260323134555,negative,417,ok
beans,57.0,inorganic_fert,0.05295573068523066,negative,417,ok
beans,57.0,pesticide,0.011110722082880452,negative,417,ok
beans,57.0,anti_erosion,0.03891520024590544,negative,417,ok
beans,57.0,land_consolidation,0.021569495521859702,negative,417,ok
beans,57.0,mechanized,0.001398851173390349,positive,417,ok
beans,57.0,irrigated,0.01147727411041884,negative,417,ok
beans,57.0,erosion_degree,0.007015901289503384,negative,417,ok
beans,57.0,plot_area_ha,0.10813648160752169,negative,417,ok
beans,57.0,sowing_month,0.0,positive,417,ok
beans,57.0,soil_ph,0.02134770044071937,positive,417,ok
beans,57.0,soil_nitrogen,0.36328805464977415,negative,417,ok
beans,57.0,soil_carbon,0.015411931700643441,positive,417,ok
beans,57.0,soil_texture_class,0.01783987096963205,negative,417,ok
beans,57.0,rainfall_mm,0.04663849320496483,positive,417,ok
irish_potato,11.0,improved_seed,0.010497794210950352,negative,8,suppressed
irish_potato,11.0,organic_fert,0.029257449252925616,negative,8,suppressed
irish_potato,11.0,inorganic_fert,0.3109739550500358,negative,8,suppressed
irish_potato,11.0,pesticide,0.2079425473889374,negative,8,suppressed
irish_potato,11.0,anti_erosion,0.03723332610737165,negative,8,suppressed
irish_potato,11.0,land_consolidation,0.05315645377123417,positive,8,suppressed
irish_potato,11.0,mechanized,0.0,positive,8,suppressed
irish_potato,11.0,irrigated,0.01529387538254348,negative,8,suppressed
irish_potato,11.0,erosion_degree,0.03621456009207446,positive,8,suppressed
irish_potato,11.0,plot_area_ha,0.045245149333129384,negative,8,suppressed
irish_potato,11.0,sowing_month,0.0,positive,8,suppressed
irish_potato,11.0,soil_ph,0.028919020153719645,positive,8,suppressed
irish_potato,11.0,soil_nitrogen,0.6644809032815024,negative,8,suppressed
irish_potato,11.0,soil_carbon,0.014832040020391764,positive,8,suppressed
irish_potato,11.0,soil_texture_class,0.041948683895578036,positive,8,suppressed
irish_potato,11.0,rainfall_mm,0.07961950530608858,positive,8,suppressed
irish_potato,12.0,improved_seed,0.022562139980924028,positive,72,ok
irish_potato,12.0,organic_fert,0.01706982975922253,positive,72,ok
irish_potato,12.0,inorganic_fert,0.1405473221707933,negative,72,ok
irish_potato,12.0,pesticide,0.15270794064787807,negative,72,ok
irish_potato,12.0,anti_erosion,0.014676387721725411,positive,72,ok
irish_potato,12.0,land_consolidation,0.07759590982903282,negative,72,ok
irish_potato,12.0,mechanized,0.0,positive,72,ok
irish_potato,12.0,irrigated,0.018111830727789085,positive,72,ok
irish_potato,12.0,erosion_degree,0.03183020484278622,positive,72,ok
irish_potato,12.0,plot_area_ha,0.06393766790617045,negative,72,ok
irish_potato,12.0,sowing_month,0.0,positive,72,ok
irish_potato,12.0,soil_ph,0.039824600242886685,positive,72,ok
irish_potato,12.0,soil_nitrogen,0.6792280001598352,negative,72,ok
irish_potato,12.0,soil_carbon,0.021714404052525917,positive,72,ok
irish_potato,12.0,soil_texture_class,0.03402390874568979,positive,72,ok
irish_potato,12.0,rainfall_mm,0.1133864206049832,negative,72,ok
irish_potato,13.0,improved_seed,0.05445642012302862,positive,2,suppressed
irish_potato,13.0,organic_fert,0.012120534051462212,positive,2,suppressed
irish_potato,13.0,inorganic_fert,0.1539744464737508,negative,2,suppressed
irish_potato,13.0,pesticide,0.17335244210499737,negative,2,suppressed
irish_potato,13.0,anti_erosion,0.039105229136246186,positive,2,suppressed
irish_potato,13.0,land_consolidation,0.1224105931671586,negative,2,suppressed
irish_potato,13.0,mechanized,0.0,positive,2,suppressed
irish_potato,13.0,irrigated,0.007737967392013455,negative,2,suppressed
irish_potato,13.0,erosion_degree,0.02735082003551404,positive,2,suppressed
irish_potato,13.0,plot_area_ha,0.07065331609567328,positive,2,suppressed
irish_potato,13.0,sowing_month,0.0,positive,2,suppressed
irish_potato,13.0,soil_ph,0.11161138328654926,positive,2,suppressed
irish_potato,13.0,soil_nitrogen,0.7480422326677583,negative,2,suppressed
irish_potato,13.0,soil_carbon,0.05775630310708274,positive,2,suppressed
irish_potato,13.0,soil_texture_class,0.02323712545647987,positive,2,suppressed
irish_potato,13.0,rainfall_mm,0.11382537402874407,negative,2,suppressed
irish_potato,21.0,improved_seed,0.009404593158505215,negative,16,suppressed
irish_potato,21.0,organic_fert,0.01885159974404922,negative,16,suppressed
irish_potato,21.0,inorganic_fert,0.2167273463743556,negative,16,suppressed
irish_potato,21.0,pesticide,0.24216743416821934,negative,16,suppressed
irish_potato,21.0,anti_erosion,0.03869999943231628,negative,16,suppressed
irish_potato,21.0,land_consolidation,0.13463995960780786,negative,16,suppressed
irish_potato,21.0,mechanized,0.0,positive,16,suppressed
irish_potato,21.0,irrigated,0.03404126227770614,positive,16,suppressed
irish_potato,21.0,erosion_degree,0.021695815517170272,positive,16,suppressed
irish_potato,21.0,plot_area_ha,0.0701561820508459,positive,16,suppressed
irish_potato,21.0,sowing_month,0.0,positive,16,suppressed
irish_potato,21.0,soil_ph,0.044226642052743605,negative,16,suppressed
irish_potato,21.0,soil_nitrogen,0.7455869399829893,negative,16,suppressed
irish_potato,21.0,soil_carbon,0.053224196341438865,positive,16,suppressed
irish_potato,21.0,soil_texture_class,0.1701694815076285,negative,16,suppressed
irish_potato,21.0,rainfall_mm,0.11537762528978085,negative,16,suppressed
irish_potato,22.0,improved_seed,0.013323313067357703,negative,7,suppressed
irish_potato,22.0,organic_fert,0.014619173301941133,negative,7,suppressed
irish_potato,22.0,inorganic_fert,0.18057673095391386,negative,7,suppressed
irish_potato,22.0,pesticide,0.20396171535643046,negative,7,suppressed
irish_potato,22.0,anti_erosion,0.02802897558639165,negative,7,suppressed
irish_potato,22.0,land_consolidation,0.10122323804224655,negative,7,suppressed
irish_potato,22.0,mechanized,0.0,positive,7,suppressed
irish_potato,22.0,irrigated,0.020194306352005243,negative,7,suppressed
irish_potato,22.0,erosion_degree,0.02221647762235224,positive,7,suppressed
irish_potato,22.0,plot_area_ha,0.07569869005065252,negative,7,suppressed
irish_potato,22.0,sowing_month,0.0,positive,7,suppressed
irish_potato,22.0,soil_ph,0.09261597303160456,negative,7,suppressed
irish_potato,22.0,soil_nitrogen,0.8943583795672606,negative,7,suppressed
irish_potato,22.0,soil_carbon,0.011266367369364039,negative,7,suppressed
irish_potato,22.0,soil_texture_class,0.17017283790519497,negative,7,suppressed
irish_potato,22.0,rainfall_mm,0.18572001955059345,negative,7,suppressed
irish_potato,23.0,improved_seed,0.03419169487801163,positive,201,ok
irish_potato,23.0,organic_fert,0.008445121234757677,positive,201,ok
irish_potato,23.0,inorganic_fert,0.037416631312290775,positive,201,ok
irish_potato,23.0,pesticide,0.1490254188714146,negative,201,ok
irish_potato,23.0,anti_erosion,0.010246842370310786,positive,201,ok
irish_potato,23.0,land_consolidation,0.040089450386726316,negative,201,ok
irish_potato,23.0,mechanized,0.0,positive,201,ok
irish_potato,23.0,irrigated,0.021210695523072302,positive,201,ok
irish_potato,23.0,erosion_degree,0.033723058575190555,negative,201,ok
irish_potato,23.0,plot_area_ha,0.07649656995554954,positive,201,ok
irish_potato,23.0,sowing_month,0.0,positive,201,ok
irish_potato,23.0,soil_ph,0.6478744975671835,negative,201,ok
irish_potato,23.0,soil_nitrogen,0.15087274057187458,positive,201,ok
irish_potato,23.0,soil_carbon,0.005510913662535003,negative,201,ok
irish_potato,23.0,soil_texture_class,0.010795716452373186,positive,201,ok
irish_potato,23.0,rainfall_mm,0.10371861223739476,negative,201,ok
irish_potato,24.0,improved_seed,0.010412912631169047,negative,21,suppressed
irish_potato,24.0,organic_fert,0.01169032991731441,positive,21,suppressed
irish_potato,24.0,inorganic_fert,0.2183351782194567,negative,21,suppressed
irish_potato,24.0,pesticide,0.31156469454967606,negative,21,suppressed
irish_potato,24.0,anti_erosion,0.029584092293639733,negative,21,suppressed
irish_potato,24.0,land_consolidation,0.11280660643433357,negative,21,suppressed
irish_potato,24.0,mechanized,0.0,positive,21,suppressed
irish_potato,24.0,irrigated,0.028514421767962646,negative,21,suppressed
irish_potato,24.0,erosion_degree,0.03308701384123194,positive,21,suppressed
irish_potato,24.0,plot_area_ha,0.09323555449714693,positive,21,suppressed
irish_potato,24.0,sowing_month,0.0,positive,21,suppressed
irish_potato,24.0,soil_ph,0.061401958201765784,negative,21,suppressed
irish_potato,24.0,soil_nitrogen,0.8225012449789543,negative,21,suppressed
irish_potato,24.0,soil_carbon,0.012799399914294992,positive,21,suppressed
irish_potato,24.0,soil_texture_class,0.21978034241842237,negative,21,suppressed
irish_potato,24.0,rainfall_mm,0.1270627075892239,negative,21,suppressed
irish_potato,25.0,improved_seed,0.042532879770026184,positive,171,ok
irish_potato,25.0,organic_fert,0.01043810502440083,positive,171,ok
irish_potato,25.0,inorganic_fert,0.04845005465452387,positive,171,ok
irish_potato,25.0,pesticide,0.17101440098794782,positive,171,ok
irish_potato,25.0,anti_erosion,0.00654335711171736,positive,171,ok
irish_potato,25.0,land_consolidation,0.0338526211032689,positive,171,ok
irish_potato,25.0,mechanized,0.0,positive,171,ok
irish_potato,25.0,irrigated,0.009198948827792972,negative,171,ok
irish_potato,25.0,erosion_degree,0.03395456072041224,negative,171,ok
irish_potato,25.0,plot_area_ha,0.07715158148814327,negative,171,ok
irish_potato,25.0,sowing_month,0.0,positive,171,ok
irish_potato,25.0,soil_ph,0.32214019766504687,negative,171,ok
irish_potato,25.0,soil_nitrogen,0.20901277560909548,positive,171,ok
irish_potato,25.0,soil_carbon,0.004226278482072787,positive,171,ok
irish_potato,25.0,soil_texture_class,0.010154997209756347,positive,171,ok
irish_potato,25.0,rainfall_mm,0.09161841095336314,positive,171,ok
irish_potato,26.0,improved_seed,0.009155954372576334,negative,7,suppressed
irish_potato,26.0,organic_fert,0.007133444744690847,negative,7,suppressed
irish_potato,26.0,inorganic_fert,0.24575403227162035,negative,7,suppressed
irish_potato,26.0,pesticide,0.13676837906632897,negative,7,suppressed
irish_potato,26.0,anti_erosion,0.032118322759301904,negative,7,suppressed
irish_potato,26.0,land_consolidation,0.14633453864127083,negative,7,suppressed
irish_potato,26.0,mechanized,0.0,positive,7,suppressed
irish_potato,26.0,irrigated,0.01998283254995147,positive,7,suppressed
irish_potato,26.0,erosion_degree,0.022869343913895505,positive,7,suppressed
irish_potato,26.0,plot_area_ha,0.08111522633529708,positive,7,suppressed
irish_potato,26.0,sowing_month,0.0,positive,7,suppressed
irish_potato,26.0,soil_ph,0.09251770930957827,negative,7,suppressed
irish_potato,26.0,soil_nitrogen,0.9437267211619773,negative,7,suppressed
irish_potato,26.0,soil_carbon,0.06513446166858063,negative,7,suppressed
irish_potato,26.0,soil_texture_class,0.02401217985686468,positive,7,suppressed
irish_potato,26.0,rainfall_mm,0.18756521054508207,positive,7,suppressed
irish_potato,27.0,improved_seed,0.011892769254919448,negative,21,suppressed
irish_potato,27.0,organic_fert,0.011797800167721278,positive,21,suppressed
irish_potato,27.0,inorganic_fert,0.10137991470213634,positive,21,suppressed
irish_potato,27.0,pesticide,0.11335670509069742,positive,21,suppressed
irish_potato,27.0,anti_erosion,0.014051882376602997,positive,21,suppressed
irish_potato,27.0,land_consolidation,0.07154212247559585,negative,21,suppressed
irish_potato,27.0,mechanized,0.0,positive,21,suppressed
irish_potato,27.0,irrigated,0.021581613718848584,negative,21,suppressed
irish_potato,27.0,erosion_degree,0.0407420025465332,positive,21,suppressed
irish_potato,27.0,plot_area_ha,0.051770550097959014,positive,21,suppressed
irish_potato,27.0,sowing_month,0.0,positive,21,suppressed
irish_potato,27.0,soil_ph,0.19018610996563237,negative,21,suppressed
irish_potato,27.0,soil_nitrogen,0.6822623467499422,negative,21,suppressed
irish_potato,27.0,soil_carbon,0.021653446757308018,positive,21,suppressed
irish_potato,27.0,soil_texture_class,0.03345607072243298,positive,21,suppressed
irish_potato,27.0,rainfall_mm,0.17584842500530268,negative,21,suppressed
irish_potato,28.0,improved_seed,0.011284547497939387,negative,14,suppressed
irish_potato,28.0,organic_fert,0.015822729679721946,positive,14,suppressed
irish_potato,28.0,inorganic_fert,0.17010643702895076,negative,14,suppressed
irish_potato,28.0,pesticide,0.23190149252679157,negative,14,suppressed
irish_potato,28.0,anti_erosion,0.022083877850604183,positive,14,suppressed
irish_potato,28.0,land_consolidation,0.06136469471080229,positive,14,suppressed
irish_potato,28.0,mechanized,0.0,positive,14,suppressed
irish_potato,28.0,irrigated,0.010457172973068257,negative,14,suppressed
irish_potato,28.0,erosion_degree,0.026281511020819586,positive,14,suppressed
irish_potato,28.0,plot_area_ha,0.12634506347358576,positive,14,suppressed
irish_potato,28.0,sowing_month,0.0,positive,14,suppressed
irish_potato,28.0,soil_ph,0.018449655810259275,negative,14,suppressed
irish_potato,28.0,soil_nitrogen,0.889230848016129,negative,14,suppressed
irish_potato,28.0,soil_carbon,0.01669341034751675,negative,14,suppressed
irish_potato,28.0,soil_texture_class,0.18315106634530795,negative,14,suppressed
irish_potato,28.0,rainfall_mm,0.07655348864870748,negative,14,suppressed
irish_potato,31.0,improved_seed,0.026835322694154687,positive,53,ok
irish_potato,31.0,organic_fert,0.009160973150410978,positive,53,ok
irish_potato,31.0,inorganic_fert,0.06639211874833804,negative,53,ok
irish_potato,31.0,pesticide,0.15993668520022744,negative,53,ok
irish_potato,31.0,anti_erosion,0.014579396222335509,positive,53,ok
irish_potato,31.0,land_consolidation,0.03042277852376462,positive,53,ok
irish_potato,31.0,mechanized,0.0,positive,53,ok
irish_potato,31.0,irrigated,0.01076069457948291,negative,53,ok
irish_potato,31.0,erosion_degree,0.0542348035803426,negative,53,ok
irish_potato,31.0,plot_area_ha,0.08941650197898787,negative,53,ok
irish_potato,31.0,sowing_month,0.0,positive,53,ok
irish_potato,31.0,soil_ph,0.22924980156455135,negative,53,ok
irish_potato,31.0,soil_nitrogen,0.3554498506810625,negative,53,ok
irish_potato,31.0,soil_carbon,0.017076927383644917,negative,53,ok
irish_potato,31.0,soil_texture_class,0.036929768374483474,positive,53,ok
irish_potato,31.0,rainfall_mm,0.14736352764334834,negative,53,ok
irish_potato,32.0,improved_seed,0.01969005046869552,negative,428,ok
irish_potato,32.0,organic_fert,0.006196018974075461,positive,428,ok
irish_potato,32.0,inorganic_fert,0.03812101580196524,negative,428,ok
irish_potato,32.0,pesticide,0.10977020359696356,positive,428,ok
irish_potato,32.0,anti_erosion,0.017042956012683044,positive,428,ok
irish_potato,32.0,land_consolidation,0.024590350981849293,positive,428,ok
irish_potato,32.0,mechanized,0.0,positive,428,ok
irish_potato,32.0,irrigated,0.011106906424738574,negative,428,ok
irish_potato,32.0,erosion_degree,0.050089054935445514,negative,428,ok
irish_potato,32.0,plot_area_ha,0.08609404993212345,negative,428,ok
irish_potato,32.0,sowing_month,0.0,positive,428,ok
irish_potato,32.0,soil_ph,0.31770420639028074,negative,428,ok
irish_potato,32.0,soil_nitrogen,0.11053443629371433,negative,428,ok
irish_potato,32.0,soil_carbon,0.006028871224964246,negative,428,ok
irish_potato,32.0,soil_texture_class,0.0319485161543709,positive,428,ok
irish_potato,32.0,rainfall_mm,0.16954562020742378,negative,428,ok
irish_potato,33.0,improved_seed,0.029766483609956665,negative,707,ok
irish_potato,33.0,organic_fert,0.028983535832412612,negative,707,ok
irish_potato,33.0,inorganic_fert,0.03080796275247335,positive,707,ok
irish_potato,33.0,pesticide,0.043823426301838705,positive,707,ok
irish_potato,33.0,anti_erosion,0.004065048529853692,positive,707,ok
irish_potato,33.0,land_consolidation,0.0383894613302545,positive,707,ok
irish_potato,33.0,mechanized,0.0,positive,707,ok
irish_potato,33.0,irrigated,0.010033861873272022,negative,707,ok
irish_potato,33.0,erosion_degree,0.04496452515874261,positive,707,ok
irish_potato,33.0,plot_area_ha,0.04088784181144424,negative,707,ok
irish_potato,33.0,sowing_month,0.0,positive,707,ok
irish_potato,33.0,soil_ph,0.1144697047090335,positive,707,ok
irish_potato,33.0,soil_nitrogen,0.30745315145533275,positive,707,ok
irish_potato,33.0,soil_carbon,0.004241897657145185,negative,707,ok
irish_potato,33.0,soil_texture_class,0.009313417175937963,positive,707,ok
irish_potato,33.0,rainfall_mm,0.1137280375715056,negative,707,ok
irish_potato,34.0,improved_seed,0.03286333383835641,positive,1011,ok
irish_potato,34.0,organic_fert,0.016291501460192464,positive,1011,ok
irish_potato,34.0,inorganic_fert,0.052524999066692245,positive,1011,ok
irish_potato,34.0,pesticide,0.048175511334196654,positive,1011,ok
irish_potato,34.0,anti_erosion,0.00430926218188122,positive,1011,ok
irish_potato,34.0,land_consolidation,0.047537907308862266,positive,1011,ok
irish_potato,34.0,mechanized,0.0,positive,1011,ok
irish_potato,34.0,irrigated,0.008008966078823542,negative,1011,ok
irish_potato,34.0,erosion_degree,0.04008964322744306,negative,1011,ok
irish_potato,34.0,plot_area_ha,0.043807134023456935,negative,1011,ok
irish_potato,34.0,sowing_month,0.0,positive,1011,ok
irish_potato,34.0,soil_ph,0.10754735015519772,positive,1011,ok
irish_potato,34.0,soil_nitrogen,0.29144823411517445,positive,1011,ok
irish_potato,34.0,soil_carbon,0.0020185318136163245,positive,1011,ok
irish_potato,34.0,soil_texture_class,0.009785134319402146,positive,1011,ok
irish_potato,34.0,rainfall_mm,0.14339552585858267,positive,1011,ok
irish_potato,35.0,improved_seed,0.016090619590843763,negative,187,ok
irish_potato,35.0,organic_fert,0.006416656847585746,positive,187,ok
irish_potato,35.0,inorganic_fert,0.041823284516982355,positive,187,ok
irish_potato,35.0,pesticide,0.1357961592502529,positive,187,ok
irish_potato,35.0,anti_erosion,0.02081663753641119,negative,187,ok
irish_potato,35.0,land_consolidation,0.03586023851572754,positive,187,ok
irish_potato,35.0,mechanized,0.0,positive,187,ok
irish_potato,35.0,irrigated,0.010390243873644074,negative,187,ok
irish_potato,35.0,erosion_degree,0.07191208264260227,negative,187,ok
irish_potato,35.0,plot_area_ha,0.08128261523002014,negative,187,ok
irish_potato,35.0,sowing_month,0.0,positive,187,ok
irish_potato,35.0,soil_ph,0.26673547153631766,negative,187,ok
irish_potato,35.0,soil_nitrogen,0.3742678845440736,negative,187,ok
irish_potato,35.0,soil_carbon,0.013194813776548766,negative,187,ok
irish_potato,35.0,soil_texture_class,0.032588035377565425,positive,187,ok
irish_potato,35.0,rainfall_mm,0.11640147791405989,positive,187,ok
irish_potato,36.0,improved_seed,0.01766956959184015,negative,2,suppressed
irish_potato,36.0,organic_fert,0.007371023323485656,positive,2,suppressed
irish_potato,36.0,inorganic_fert,0.03716316217792999,positive,2,suppressed
irish_potato,36.0,pesticide,0.03977249343853148,positive,2,suppressed
irish_potato,36.0,anti_erosion,0.012741987552845016,positive,2,suppressed
irish_potato,36.0,land_consolidation,0.0561394560194442,negative,2,suppressed
irish_potato,36.0,mechanized,0.0,positive,2,suppressed
irish_potato,36.0,irrigated,0.04410121575454624,positive,2,suppressed
irish_potato,36.0,erosion_degree,0.020834881934863162,positive,2,suppressed
irish_potato,36.0,plot_area_ha,0.03830953738662548,positive,2,suppressed
irish_potato,36.0,sowing_month,0.0,positive,2,suppressed
irish_potato,36.0,soil_ph,0.055182432356017136,negative,2,suppressed
irish_potato,36.0,soil_nitrogen,0.32212549021218073,positive,2,suppressed
irish_potato,36.0,soil_carbon,0.005385008241703181,positive,2,suppressed
irish_potato,36.0,soil_texture_class,0.008736572991666768,positive,2,suppressed
irish_potato,36.0,rainfall_mm,0.12555103646448618,negative,2,suppressed
irish_potato,37.0,improved_seed,0.012732362661491383,negative,4,suppressed
irish_potato,37.0,organic_fert,0.028905886295983067,negative,4,suppressed
irish_potato,37.0,inorganic_fert,0.08879271928493543,negative,4,suppressed
irish_potato,37.0,pesticide,0.2298373594249312,negative,4,suppressed
irish_potato,37.0,anti_erosion,0.0045647123994155105,positive,4,suppressed
irish_potato,37.0,land_consolidation,0.05468974058311176,negative,4,suppressed
irish_potato,37.0,mechanized,0.0,positive,4,suppressed
irish_potato,37.0,irrigated,0.00996092375409471,negative,4,suppressed
irish_potato,37.0,erosion_degree,0.023096150687165595,positive,4,suppressed
irish_potato,37.0,plot_area_ha,0.11819039485690352,negative,4,suppressed
irish_potato,37.0,sowing_month,0.0,positive,4,suppressed
irish_potato,37.0,soil_ph,0.5881580736900849,negative,4,suppressed
irish_potato,37.0,soil_nitrogen,0.16016961000359825,positive,4,suppressed
irish_potato,37.0,soil_carbon,0.010226988994506959,negative,4,suppressed
irish_potato,37.0,soil_texture_class,0.010234211997124557,positive,4,suppressed
irish_potato,37.0,rainfall_mm,0.09832146106704742,negative,4,suppressed
irish_potato,41.0,improved_seed,0.022507220737382393,positive,101,ok
irish_potato,41.0,organic_fert,0.010224188601011248,positive,101,ok
irish_potato,41.0,inorganic_fert,0.08573280592611349,positive,101,ok
irish_potato,41.0,pesticide,0.09185567233941151,positive,101,ok
irish_potato,41.0,anti_erosion,0.008665726862219341,positive,101,ok
irish_potato,41.0,land_consolidation,0.034079848068665514,negative,101,ok
irish_potato,41.0,mechanized,0.0,positive,101,ok
irish_potato,41.0,irrigated,0.04590612839687056,positive,101,ok
irish_potato,41.0,erosion_degree,0.03705417865335755,negative,101,ok
irish_potato,41.0,plot_area_ha,0.07414819639620174,positive,101,ok
irish_potato,41.0,sowing_month,0.0,positive,101,ok
irish_potato,41.0,soil_ph,0.15478780898459862,negative,101,ok
irish_potato,41.0,soil_nitrogen,0.7129405182011996,negative,101,ok
irish_potato,41.0,soil_carbon,0.014189794378301706,negative,101,ok
irish_potato,41.0,soil_texture_class,0.02732874840614538,positive,101,ok
irish_potato,41.0,rainfall_mm,0.1127467764669651,negative,101,ok
irish_potato,42.0,improved_seed,0.014003344947568214,negative,96,ok
irish_potato,42.0,organic_fert,0.010101489390570454,positive,96,ok
irish_potato,42.0,inorganic_fert,0.046227428087220385,negative,96,ok
irish_potato,42.0,pesticide,0.148211183563331,negative,96,ok
irish_potato,42.0,anti_erosion,0.011473947708601316,positive,96,ok
irish_potato,42.0,land_consolidation,0.05479807692105332,negative,96,ok
irish_potato,42.0,mechanized,0.0,positive,96,ok
irish_potato,42.0,irrigated,0.013719327234965507,positive,96,ok
irish_potato,42.0,erosion_degree,0.039447499983701444,negative,96,ok
irish_potato,42.0,plot_area_ha,0.08289592503638175,positive,96,ok
irish_potato,42.0,sowing_month,0.0,positive,96,ok
irish_potato,42.0,soil_ph,0.16573265302974208,negative,96,ok
irish_potato,42.0,soil_nitrogen,0.3127458570911582,negative,96,ok
irish_potato,42.0,soil_carbon,0.04257026371822988,positive,96,ok
irish_potato,42.0,soil_texture_class,0.037491501159605665,positive,96,ok
irish_potato,42.0,rainfall_mm,0.10144947141942236,negative,96,ok
irish_potato,43.0,improved_seed,0.03473949272839447,positive,397,ok
irish_potato,43.0,organic_fert,0.01313555311340272,positive,397,ok
irish_potato,43.0,inorganic_fert,0.051612334434143654,positive,397,ok
irish_potato,43.0,pesticide,0.04756833798810696,positive,397,ok
irish_potato,43.0,anti_erosion,0.004555408201658801,positive,397,ok
irish_potato,43.0,land_consolidation,0.04193195091453285,negative,397,ok
irish_potato,43.0,mechanized,0.0,positive,397,ok
irish_potato,43.0,irrigated,0.009955579321716944,negative,397,ok
irish_potato,43.0,erosion_degree,0.027557423552774286,positive,397,ok
irish_potato,43.0,plot_area_ha,0.03952450388116931,negative,397,ok
irish_potato,43.0,sowing_month,0.0,positive,397,ok
irish_potato,43.0,soil_ph,0.08871503399268602,positive,397,ok
irish_potato,43.0,soil_nitrogen,0.22429796422593193,positive,397,ok
irish_potato,43.0,soil_carbon,0.0020574989432072025,positive,397,ok
irish_potato,43.0,soil_texture_class,0.009939431206373698,positive,397,ok
irish_potato,43.0,rainfall_mm,0.14264914388942368,negative,397,ok
irish_potato,44.0,improved_seed,0.0199675252434818,negative,375,ok
irish_potato,44.0,organic_fert,0.012301859554509373,positive,375,ok
irish_potato,44.0,inorganic_fert,0.08936918224545995,negative,375,ok
irish_potato,44.0,pesticide,0.05973111389116921,positive,375,ok
irish_potato,44.0,anti_erosion,0.004300856013150641,positive,375,ok
irish_potato,44.0,land_consolidation,0.033698804671219926,positive,375,ok
irish_potato,44.0,mechanized,0.0,positive,375,ok
irish_potato,44.0,irrigated,0.010123119780447536,negative,375,ok
irish_potato,44.0,erosion_degree,0.031505068716655336,positive,375,ok
irish_potato,44.0,plot_area_ha,0.04415387747131573,negative,375,ok
irish_potato,44.0,sowing_month,0.0,positive,375,ok
irish_potato,44.0,soil_ph,0.09052432178727707,positive,375,ok
irish_potato,44.0,soil_nitrogen,0.2995149336030807,positive,375,ok
irish_potato,44.0,soil_carbon,0.0027708085089538496,negative,375,ok
irish_potato,44.0,soil_texture_class,0.010110944206549616,positive,375,ok
irish_potato,44.0,rainfall_mm,0.10346411684237636,negative,375,ok
irish_potato,45.0,improved_seed,0.017055801051044546,negative,211,ok
irish_potato,45.0,organic_fert,0.010929488923078807,positive,211,ok
irish_potato,45.0,inorganic_fert,0.08978683206160042,negative,211,ok
irish_potato,45.0,pesticide,0.12166548501762643,negative,211,ok
irish_potato,45.0,anti_erosion,0.009145600161446733,positive,211,ok
irish_potato,45.0,land_consolidation,0.04146747289475953,negative,211,ok
irish_potato,45.0,mechanized,0.0,positive,211,ok
irish_potato,45.0,irrigated,0.01879482374982212,positive,211,ok
irish_potato,45.0,erosion_degree,0.05503024077790584,negative,211,ok
irish_potato,45.0,plot_area_ha,0.052797989753857986,positive,211,ok
irish_potato,45.0,sowing_month,0.0,positive,211,ok
irish_potato,45.0,soil_ph,0.10950069885807084,positive,211,ok
irish_potato,45.0,soil_nitrogen,0.13980271564790311,negative,211,ok
