geo_level,geo_code,crop,season,year,total_production_kg,total_area_ha,yield_kg_ha,yield_kg_ha_ci_low,yield_kg_ha_ci_high,n_plots,n_segments,reliability
district,53.0,maize,B,2024,2868192.788536072,1760.3320535603748,1629.3475896976277,1231.7450711462752,2026.95010824898,21,11,ok
district,54.0,maize,A,2021,4286766.711669922,2759.9511464074826,1553.203837412062,1058.7969337792433,2047.6107410448808,22,18,ok
district,54.0,maize,A,2024,4408495.469024658,2587.6520907362865,1703.666224994826,1356.5972726150242,2050.735177374628,21,12,ok
district,54.0,maize,A,2025,5301182.756713867,2035.5761962244703,2604.26643156191,1960.165634896608,3248.367228227212,21,12,ok
district,55.0,maize,A,2020,8525075.150002774,5218.900698924715,1633.5001644616946,1353.2239757475388,1913.7763531758503,76,30,ok
district,55.0,maize,A,2021,7590546.611888161,4912.0681328703295,1545.2852864751865,1262.6575444495609,1827.913028500812,71,31,ok
district,55.0,maize,A,2022,5045825.429493561,4374.092894577786,1153.570706225391,770.420903836367,1536.720508614415,56,21,ok
district,55.0,maize,A,2023,10632936.760862732,6469.86874666549,1643.4547866744358,1203.6220728269466,2083.2875005219253,86,34,ok
district,55.0,maize,A,2024,24161773.577194214,9234.107039960594,2616.57932625582,2242.4032486537226,2990.7554038579174,106,31,ok
district,55.0,maize,A,2025,29581292.230140686,11085.752394696745,2668.406363134353,2412.9734088109144,2923.8393174577914,143,36,ok
district,56.0,maize,A,2020,6858585.388985988,3412.7067474778814,2009.7201126509742,1678.5557154018945,2340.8845099000537,50,22,ok
district,56.0,maize,A,2021,7817830.083049927,3771.884077621091,2072.6591597641554,1703.481906244102,2441.836413284209,58,27,ok
district,56.0,maize,A,2022,4528453.721051025,2182.18890849904,2075.1886802347467,1577.1050324724788,2573.2723279970146,30,16,ok
district,56.0,maize,A,2023,6206980.067245483,4713.408467392947,1316.8771835042448,1014.4665814256994,1619.2877855827903,74,28,ok
district,56.0,maize,A,2024,5134543.551849365,2338.4098328135015,2195.7415162215784,1957.037737852771,2434.445294590386,34,21,ok
district,56.0,maize,A,2025,5931560.336456299,2038.274403911461,2910.089203432864,2378.4495802109655,3441.7288266547625,31,17,ok
district,57.0,maize,A,2020,1475418.4799440354,1664.6786196695932,886.3083015007892,486.68128359538787,1285.9353194061905,25,14,use_with_caution
district,57.0,maize,A,2021,1180618.850402832,1053.2605868469166,1120.9180948630958,720.0598694406225,1521.776320285569,14,13,ok
district,57.0,maize,A,2023,950794.267791748,1953.1958019306408,486.78901872097686,189.9706832227938,783.6073542191599,25,20,use_with_caution
district,57.0,maize,B,2023,267516.1585351562,841.899109337041,317.7532266850996,93.39143356875658,542.1150198014426,13,11,use_with_caution
district,12.0,sorghum,B,2020,2514796.1166604613,2366.953085924658,1062.4613270178306,904.7647756594085,1220.1578783762527,40,15,ok
district,12.0,sorghum,B,2021,2141635.000270691,2032.3856169281398,1053.7542592471582,842.4990263189296,1265.0094921753869,51,18,ok
district,12.0,sorghum,B,2022,1273945.1845739745,1141.844560207425,1115.6905492833037,897.1915331557975,1334.1895654108098,29,13,ok
district,12.0,sorghum,B,2023,2392003.351447754,2055.1354269491785,1163.9151951161932,992.6599213515756,1335.1704688808109,52,16,ok
district,12.0,sorghum,B,2024,1939597.7710342407,1489.5450090588768,1302.1410962665143,1187.585389361415,1416.6968031716135,39,15,ok
district,12.0,sorghum,B,2025,1929351.2782440186,1746.1015007379337,1104.947952583879,923.1569377950046,1286.7389673727535,38,14,ok
district,13.0,sorghum,B,2020,857893.4138347625,700.2962944862976,1225.043486006263,1057.8621403745733,1392.2248316379528,25,12,ok
district,21.0,sorghum,B,2020,2750187.3857981875,2838.538228987333,968.8745276400011,835.8711130650902,1101.877942214912,51,20,ok
district,21.0,sorghum,B,2021,1910712.8124694824,1714.8245607203182,1114.2322405662774,903.5525222144893,1324.9119589180655,36,18,ok
district,21.0,sorghum,B,2022,1939589.3995861816,2054.757122641114,943.9506879981514,823.6862569228383,1064.2151190734644,36,18,ok
district,21.0,sorghum,B,2023,2948814.0147106936,3052.591012437414,966.0036351729093,814.5008015917545,1117.5064687540641,55,25,ok
district,21.0,sorghum,B,2024,2329948.930541992,2504.1657464667246,930.4291993568935,737.9181406906707,1122.9402580231163,39,20,ok
district,21.0,sorghum,B,2025,1837323.829284668,2008.3171908614324,914.8573928685937,800.3656794908089,1029.3491062463786,30,15,ok
district,22.0,sorghum,B,2020,927506.4574139405,959.4452962752482,966.7111413383332,699.5007435558418,1233.9215391208245,18,10,ok
district,22.0,sorghum,B,2021,1242026.250119934,1490.6969717750098,833.1849286854207,699.4266432720801,966.9432140987612,32,14,ok
district,22.0,sorghum,B,2023,1489837.5846466064,1642.5646526402252,907.019143661634,669.6370751193898,1144.4012122038782,33,16,ok
district,22.0,sorghum,B,2024,699375.3420410156,792.3188692992285,882.6942903172086,725.7313003253896,1039.6572803090276,13,11,ok
district,23.0,sorghum,B,2022,430177.6252600098,660.7785269673548,651.0163507193726,323.6442773793152,978.3884240594299,10,10,use_with_caution
district,24.0,sorghum,B,2020,2357545.4114150237,2893.636489571135,814.7344768120597,648.4398055417172,981.0291480824022,55,25,ok
district,24.0,sorghum,B,2021,1861022.3432478332,2261.69139067576,822.8453939030944,666.8998776739297,978.7909101322591,42,23,ok
district,24.0,sorghum,B,2022,756563.8088287354,1016.9562171031155,743.949243934877,563.6512563506848,924.2472315190693,18,11,ok
district,24.0,sorghum,B,2023,2480959.830331421,2325.9109673580647,1066.6615640707314,922.3636725764254,1210.9594555650374,45,21,ok
district,24.0,sorghum,B,2024,2042121.5559997559,1804.4511949963335,1131.7133772653272,1026.754978477114,1236.6717760535403,33,21,ok
district,24.0,sorghum,B,2025,1391249.337738037,1459.0836362730167,953.5089717624064,785.1489445820781,1121.8689989427348,27,17,ok
district,25.0,sorghum,B,2020,1117514.1073846435,2001.3233979706636,558.3875692043573,440.71133795884623,676.0638004498684,30,15,ok
district,25.0,sorghum,B,2021,959762.6108454895,1393.3560667615473,688.8136017351113,589.826784086549,787.8004193836737,22,13,ok
district,25.0,sorghum,B,2022,1650838.2340527342,1899.5288698068375,869.0777277950018,707.0075170296096,1031.147938560394,30,17,ok
district,25.0,sorghum,B,2023,2216421.061340332,2569.0138297839867,862.7517048153446,715.3228286296664,1010.1805810010228,39,20,ok
district,25.0,sorghum,B,2024,2615081.28805542,3125.3380356959105,836.7355013081415,698.4020137529105,975.0689888633724,50,23,ok
district,25.0,sorghum,B,2025,1972679.3547058105,1946.4035110946895,1013.4996897926592,826.3083431150193,1200.6910364702992,32,17,ok
district,26.0,sorghum,B,2020,965805.9292089844,1805.2408830962047,535.0011393230311,446.03960952254346,623.9626691235187,34,15,ok
district,26.0,sorghum,B,2022,832325.3785400391,1048.5593292227593,793.7799563111008,642.4430154777764,945.1168971444253,20,13,ok
district,26.0,sorghum,B,2023,1242269.930529785,1481.7824724559582,838.3618740413384,638.0159890424832,1038.7077590401937,28,15,ok
district,26.0,sorghum,B,2024,1340501.3936767578,1698.456763390288,789.2466988685566,602.5315955917168,975.9618021453963,30,15,ok
district,26.0,sorghum,B,2025,1111034.9221496582,1064.5990771052911,1043.618152638859,863.3549126321294,1223.881392645589,18,14,ok
district,28.0,sorghum,B,2020,2072335.4948823547,2495.869235705743,830.306117498328,696.7987150663305,963.8135199303256,43,19,ok
district,28.0,sorghum,B,2021,1035301.802265625,1271.4949354442726,814.2398159878478,578.0668469319189,1050.4127850437767,22,14,ok
district,28.0,sorghum,B,2022,2274363.7700079344,1938.1681896083712,1173.460477889432,943.0715661146221,1403.849389664242,17,11,ok
district,28.0,sorghum,B,2023,1219513.05157959,1326.51207837301,919.3380682031511,756.4427491515842,1082.233387254718,24,14,ok
district,28.0,sorghum,B,2024,1113357.0186462402,1019.0643194716899,1092.5287024311028,856.2969305269747,1328.760474335231,16,11,ok
district,28.0,sorghum,B,2025,928444.8499450684,926.7218781401202,1001.8592113185091,774.461356655193,1229.2570659818252,15,10,ok
district,31.0,sorghum,B,2023,854845.4356079102,1012.6696279499681,844.1503645551662,616.316174805274,1071.9845543050585,16,10,ok
district,31.0,sorghum,B,2024,1076420.0299682617,980.8702052437604,1097.4133215727109,843.6735140693736,1351.1531290760481,17,12,ok
district,41.0,sorghum,B,2020,2521987.9450390628,4568.148354601,552.081007285794,484.1463379331924,620.0156766383957,76,24,ok
district,41.0,sorghum,B,2021,2252700.9021621705,3277.8330819995676,687.2530863554412,599.8302199624617,774.6759527484206,53,20,ok
district,41.0,sorghum,B,2022,1881142.2953198242,1997.6518744532245,941.6767352593454,788.7960428915765,1094.5574276271143,33,16,ok
district,41.0,sorghum,B,2023,2188859.180944824,2693.3039194279395,812.7041159951009,686.8431058212609,938.5651261689409,44,19,ok
district,41.0,sorghum,B,2024,1836470.0061340332,1405.2267817797801,1306.8851447650784,1131.2035274372113,1482.5667620929455,24,12,ok
district,41.0,sorghum,B,2025,2805968.4394226074,2540.8944674541654,1104.3230938410566,980.8425323683539,1227.8036553137592,45,17,ok
district,44.0,sorghum,B,2020,5606361.127288818,6436.130125782532,871.0764104706744,795.9817167511663,946.1711041901825,112,22,ok
district,44.0,sorghum,B,2021,5417226.63255249,4527.913630168602,1196.4067946125494,985.0086303964197,1407.8049588286792,76,18,ok
district,44.0,sorghum,B,2022,8491229.932599183,6894.8021804340415,1231.5407622129405,1060.2931567480196,1402.7883676778615,119,22,ok
district,44.0,sorghum,B,2023,5040318.316992188,3404.4390010630236,1480.513622191018,1159.2139592599572,1801.8132851220787,59,21,ok
district,44.0,sorghum,B,2024,5810545.211288452,3522.512533295246,1649.5456457191915,1476.0525388484155,1823.0387525899675,65,14,ok
district,44.0,sorghum,B,2025,5930079.961395264,4453.901023721314,1331.4350565519696,1159.4075330879068,1503.4625800160325,77,20,ok
district,45.0,sorghum,B,2020,10272532.010359496,9157.453452421625,1121.7673192368775,1027.4785786577704,1216.0560598159846,144,39,ok
district,45.0,sorghum,B,2021,9130825.915187072,8232.376553847007,1109.1360867015028,1011.9178187087382,1206.3543546942674,127,37,ok
district,45.0,sorghum,B,2022,7735058.0135269165,6794.220857400199,1138.476092531194,1019.5810499498783,1257.3711351125096,105,34,ok
district,45.0,sorghum,B,2023,8740548.713982545,6551.7138871491825,1334.0858383829366,1190.9088682123527,1477.2628085535205,103,37,ok
district,45.0,sorghum,B,2024,8231937.855026245,5248.633921174852,1568.3962681824096,1462.5126145739346,1674.2799217908846,82,28,ok
district,45.0,sorghum,B,2025,8445503.282913208,5753.698366399931,1467.8390741219077,1396.2501593220618,1539.4279889217537,87,33,ok
district,51.0,sorghum,B,2020,5513190.428997803,6021.67333003282,915.5578735068569,817.4701497328981,1013.6455972808158,98,33,ok
district,51.0,sorghum,B,2021,7077106.807997132,7099.411032841954,996.8582992671304,848.9252811705476,1144.7913173637132,110,30,ok
district,51.0,sorghum,B,2022,3284304.4416259765,2771.6201112586737,1184.976407222878,1054.4989276870024,1315.4538867587535,47,25,ok
district,51.0,sorghum,B,2023,7568968.658107452,6218.030512325511,1217.2614211371404,1084.3812300372947,1350.141612236986,108,37,ok
district,51.0,sorghum,B,2024,4794721.0392074585,4098.067813832486,1169.9955337545935,1109.179170853896,1230.8118966552909,60,27,ok
district,51.0,sorghum,B,2025,3706151.5852355957,3661.641334279613,1012.1558194515901,890.1924435215367,1134.1191953816435,59,26,ok
district,52.0,sorghum,A,2020,7591358.903087403,5074.580912860975,1495.9578009383843,1315.8882692720115,1676.027332604757,46,28,ok
district,52.0,sorghum,A,2021,8706276.138275146,5028.681962785516,1731.323675409474,1510.3717473617698,1952.275603457178,42,23,ok
district,52.0,sorghum,A,2022,15425172.772301331,11629.091280361572,1326.429761399356,1116.8555661646326,1536.0039566340795,90,34,ok
district,52.0,sorghum,A,2023,12973989.964647217,7696.865847182504,1685.6198642719548,1527.0758800747099,1844.1638484691998,61,27,ok
district,52.0,sorghum,A,2024,9955481.952964783,5112.491730657595,1947.285683273713,1495.1574058812014,2399.4139606662243,44,19,ok
district,52.0,sorghum,A,2025,15882175.88067627,9293.517157035738,1708.9521235404973,1581.838835196931,1836.0654118840635,75,30,ok
district,52.0,sorghum,B,2020,3235922.3672991944,3311.344784950625,977.2230249189967,667.2944252551342,1287.151624582859,36,12,ok
district,52.0,sorghum,B,2021,2557864.3765698243,2928.8761767398382,873.3262255617133,587.2395202194389,1159.4129309039877,30,15,ok
district,52.0,sorghum,B,2022,3984543.523872833,4313.850265902815,923.6629178734222,767.9678378268419,1079.3579979200026,48,19,ok
district,52.0,sorghum,B,2024,5510207.593147278,3211.0377794083606,1716.02079193305,1577.8305113646682,1854.211072501432,25,16,ok
district,52.0,sorghum,B,2025,3448230.6652374268,2672.2696797543344,1290.375253426678,902.7972177904414,1677.9532890629146,28,21,ok
district,53.0,sorghum,A,2020,679891.7264400416,1163.287171143061,584.4573406341026,322.69495622772666,846.2197250404786,16,11,use_with_caution
district,53.0,sorghum,A,2021,1350441.937913208,1742.1169137126326,775.1729676025449,570.5646603882412,979.7812748168485,21,14,ok
district,53.0,sorghum,A,2022,1716913.3821514894,2349.388706268517,730.791536356036,620.8154695555464,840.7676031565255,30,16,ok
district,53.0,sorghum,A,2023,3211699.2417785646,3537.2639767020573,907.961425251889,681.2596323225973,1134.6632181811806,44,21,ok
district,53.0,sorghum,A,2024,3165411.18699646,2883.8524048498693,1097.632868337188,977.4481434130328,1217.8175932613433,41,17,ok
district,53.0,sorghum,A,2025,3394570.6228027344,3634.110529685251,934.0856848117762,726.0622072571638,1142.1091623663888,38,22,ok
district,53.0,sorghum,B,2020,3854650.3926208494,3351.209534017761,1150.2266132549205,1010.585092496004,1289.8681340138369,46,22,ok
district,53.0,sorghum,B,2021,4405988.785718994,3753.563842664258,1173.8147985226883,1044.9675572163414,1302.6620398290352,56,24,ok
district,53.0,sorghum,B,2022,5111612.504142761,4360.3975609211275,1172.281296080475,1055.7507431694764,1288.8118489914734,59,27,ok
district,53.0,sorghum,B,2023,4454958.369158325,2963.2327610979028,1503.4115536397233,1281.435004472803,1725.3881028066435,39,19,ok
district,53.0,sorghum,B,2024,6293420.344223022,5566.409639359983,1130.6067558740845,1002.8172906369463,1258.3962211112228,77,34,ok
district,53.0,sorghum,B,2025,6067685.095397949,5678.796747576486,1068.480765399365,896.0440747699122,1240.917456028818,69,30,ok
district,54.0,sorghum,A,2022,1274100.350570984,2231.1496381028837,571.0510531486962,258.9716545330506,883.1304517643417,25,10,use_with_caution
district,54.0,sorghum,A,2023,1196280.4459381104,1482.7348085763122,806.8067458986488,519.0790423761637,1094.534449421134,15,12,ok
district,54.0,sorghum,A,2024,2384336.537628174,1686.8686444519558,1413.469000962323,1037.2898414623182,1789.6481604623277,14,11,ok
district,54.0,sorghum,A,2025,3586679.7077331543,2827.4674159306887,1268.513188701969,979.7830604880346,1557.2433169159035,29,14,ok
district,54.0,sorghum,B,2020,8804685.944150086,8624.369218643427,1020.907816088957,851.6143451303635,1190.2012870475505,79,23,ok
district,54.0,sorghum,B,2021,8712325.078537598,7692.302818671862,1132.602977796167,970.1917083568636,1295.01424723547,68,25,ok
district,54.0,sorghum,B,2022,10112294.814616393,7332.797148216354,1379.0501237411333,1038.4299275450392,1719.6703199372275,54,24,ok
district,54.0,sorghum,B,2023,8015922.238600464,6129.721263075193,1307.713988054816,1001.0364244016821,1614.3915517079497,56,24,ok
district,54.0,sorghum,B,2024,9421967.543582916,8742.606126642748,1077.7069682768667,899.1252522504382,1256.2886843032952,89,32,ok
district,54.0,sorghum,B,2025,13162015.370754242,9948.952647064398,1322.9548714997563,1186.048063478315,1459.8616795211976,102,33,ok
district,55.0,sorghum,A,2020,1119685.9955359346,1189.078400090165,941.6418593181337,750.3788180601775,1132.9049005760899,18,11,ok
district,55.0,sorghum,A,2022,1136025.5613967895,1583.0140019845828,717.634562911373,570.2806953907972,864.9884304319488,21,13,ok
district,55.0,sorghum,A,2023,1235358.1579589844,1355.5107593962123,911.3599057740067,587.2824932376591,1235.4373183103544,19,13,ok
district,55.0,sorghum,A,2024,823398.6089782715,795.9396196550875,1034.4988346416064,832.8137161740374,1236.1839531091755,12,10,ok
district,55.0,sorghum,A,2025,2054234.0232543945,1869.5236625915,1098.8007610488612,895.7631800767309,1301.8383420209916,24,15,ok
district,55.0,sorghum,B,2020,5011644.632835083,8086.773862057152,619.7334954980671,559.8428639304566,679.6241270656776,108,31,ok
district,55.0,sorghum,B,2021,6632862.977681885,8383.166024762919,791.2121694940982,659.2385920589857,923.1857469292108,115,26,ok
district,55.0,sorghum,B,2022,7886874.094845047,9120.834366353645,864.7097160254743,775.318031335185,954.1014007157637,122,32,ok
district,55.0,sorghum,B,2023,9252421.273418045,7916.476572491954,1168.7549617172126,971.4406441475928,1366.0692792868324,116,30,ok
district,55.0,sorghum,B,2024,5131111.011566162,4109.639450923607,1248.555030883059,1130.5949959014872,1366.515065864631,51,21,ok
district,55.0,sorghum,B,2025,7195489.01133728,6635.731586997578,1084.3550431479962,941.7841664167214,1226.925919879271,90,27,ok
district,56.0,sorghum,B,2020,2441056.8893435667,5451.696874847152,447.76093487626383,367.16344979091224,528.3584199616155,85,22,ok
district,56.0,sorghum,B,2021,3350199.7103350833,5067.949479279825,661.0562563877727,597.4205228952094,724.691989880336,84,24,ok
district,56.0,sorghum,B,2022,3407152.4705597684,3853.973065254194,884.0623462777224,760.2356657609305,1007.8890267945144,60,23,ok
district,56.0,sorghum,B,2023,5706589.355102539,6257.535507212794,911.9547701367092,776.492569458185,1047.4169708152333,103,24,ok
district,56.0,sorghum,B,2024,3271569.6393699646,2386.8097879234265,1370.6872059613504,1181.1234471143928,1560.250964808308,32,15,ok
district,56.0,sorghum,B,2025,6103746.371643066,5677.205810768406,1075.132129271341,1002.6191294283233,1147.6451291143587,64,23,ok
district,57.0,sorghum,A,2020,1298275.6068091933,1674.7312295750103,775.2143053656744,513.884976489924,1036.5436342414246,24,17,ok
district,57.0,sorghum,A,2022,1176966.17259552,1551.4339076427307,758.6312035578867,550.5888164813031,966.6735906344703,21,14,ok
district,57.0,sorghum,A,2023,743233.351022644,1975.6298709180176,376.2007053868269,251.60432370454117,500.7970870691126,24,17,ok
district,57.0,sorghum,A,2024,3000725.583694458,3207.7294512104713,935.4671674576863,793.6315609129324,1077.3027740024402,52,29,ok
district,57.0,sorghum,A,2025,1582188.0113220215,2206.1270391075786,717.1790124842707,543.4319375803537,890.9260873881877,34,20,ok
district,57.0,sorghum,B,2020,2067827.1786428834,3892.625963394317,531.216509905762,427.6108815591758,634.8221382523482,52,27,ok
district,57.0,sorghum,B,2021,1306081.6516783142,2195.72261698754,594.8299851600635,490.85413530190436,698.8058350182228,29,21,ok
district,57.0,sorghum,B,2022,1626752.0447924803,2534.0300158365008,641.9624213707185,403.3519410459588,880.5729016954782,31,19,ok
district,57.0,sorghum,B,2023,1821267.5901849368,2158.4516680104584,843.7842816576388,430.14655416025255,1257.422009155025,27,18,use_with_caution
district,57.0,sorghum,B,2024,1910404.5524291992,1893.8866606732645,1008.7216896865743,806.7814408369325,1210.6619385362162,29,17,ok
district,57.0,sorghum,B,2025,1689617.4287948608,1863.2405705893216,906.8165729455184,782.0991642521544,1031.5339816388823,32,18,ok
district,11.0,beans,A,2019,86698.97589283617,150.89539098726766,574.5634464087224,348.3346726419772,800.7922201754675,24,10,use_with_caution
district,21.0,beans,A,2019,1069634.7716229833,1726.2269243565513,619.6374048688228,396.73879980274404,842.5360099349016,41,16,ok
district,22.0,beans,A,2019,861507.4955117983,1777.256112554131,484.7402067863524,318.8531244579974,650.6272891147074,31,15,ok
district,23.0,beans,A,2019,539230.0225759415,691.5527665176205,779.7380744947134,265.185153884378,1294.2909951050488,23,14,use_with_caution
district,24.0,beans,A,2019,1007944.0449553826,1939.7239615302794,519.6327234933982,388.69236938455356,650.5730776022428,57,18,ok
district,25.0,beans,A,2019,873330.2475247051,1355.3232441844393,644.3704490955058,361.9243717690619,926.8165264219497,35,16,use_with_caution
district,26.0,beans,A,2019,2008535.7797315114,4748.62482764737,422.9720924755827,333.07768098751257,512.8665039636528,54,18,ok
district,27.0,beans,A,2019,286923.0324955598,786.1862718376568,364.95553633224444,308.7554518130849,421.15562085140397,18,11,ok
district,28.0,beans,A,2019,771473.3798540033,2617.2412010540593,294.7658700861436,226.66048392298154,362.87125624930565,33,12,ok
district,34.0,beans,A,2019,2313794.3956697187,2289.2869426035086,1010.7052779667449,765.8457747870093,1255.5647811464805,46,13,ok
district,35.0,beans,A,2019,1216888.7632471663,1855.3347234124203,655.886373435089,538.8125266725635,772.9602201976145,37,14,ok
district,36.0,beans,A,2019,845896.535121564,1836.77147039861,460.53444794522557,238.13962836120777,682.9292675292434,29,11,use_with_caution
district,37.0,beans,A,2019,762621.2909420868,1109.4898366108923,687.3621242639149,463.16014930367123,911.5640992241586,32,12,ok
district,41.0,beans,A,2019,988561.8392793331,1293.0871216071384,764.497474888374,615.0213926387337,913.9735571380143,35,13,ok
district,42.0,beans,A,2019,2513399.1862734803,2240.766723497081,1121.6692750376585,831.0412318838094,1412.2973181915077,39,12,ok
district,44.0,beans,A,2019,4828781.999050589,3573.142185191661,1351.4105369393735,1160.8377879911818,1541.9832858875652,72,17,ok
district,45.0,beans,A,2019,6093601.526065418,7602.188681204159,801.5588380661203,610.2412603331235,992.8764157991171,76,15,ok
district,52.0,beans,A,2019,471343.76313529763,656.0529998322862,718.453788422265,512.6248905663947,924.2826862781353,21,10,ok
district,53.0,beans,A,2019,2275758.148577288,2665.5325233530248,853.772418321337,625.220501910315,1082.324334732359,39,13,ok
district,54.0,beans,A,2019,327968.43341404584,1390.5965334550444,235.8472968425881,147.36181003430173,324.3327836508745,24,13,ok
district,55.0,beans,A,2019,170621.44487664656,1758.7566535809365,97.01253696993886,-2.0516018374270146,196.07667577730473,37,17,use_with_caution
district,57.0,beans,A,2019,674393.5841314949,3761.6098309629274,179.28323628366797,114.95634711418634,243.6101254531496,30,15,ok
district,31.0,maize,A,2019,897077.7620811706,1138.1875539284263,788.1633909850171,579.2796097289742,997.0471722410601,23,12,ok
district,32.0,maize,A,2019,2491715.5829161555,3396.4806863373105,733.6168855425368,445.2034301481177,1022.0303409369559,97,13,use_with_caution
district,33.0,maize,A,2019,4331695.342233732,1957.9689456864487,2212.3411874211693,1924.2904603195525,2500.391914522786,46,11,ok
district,35.0,maize,A,2019,706041.8362541511,1277.5114570144967,552.6696706925417,419.9353617006146,685.4039796844688,33,12,ok
district,36.0,maize,A,2019,814789.8926167587,723.725860103451,1125.8266942406767,450.5097425479146,1801.1436459334388,28,10,use_with_caution
district,37.0,maize,A,2019,1872152.204167823,1830.4491582228072,1022.7829578099321,488.47120983754155,1557.0947057823228,54,10,use_with_caution
district,41.0,maize,A,2019,1365912.5855886042,1108.3224533048608,1232.4144309407845,939.9010799430338,1524.9277819385352,55,10,ok
district,42.0,maize,A,2019,1860632.7888709675,2046.1543736341966,909.3315796922388,394.6023294552501,1424.0608299292276,63,14,use_with_caution
district,43.0,maize,A,2019,3313429.8578700884,2279.112388189527,1453.8246885236751,1164.0174994974948,1743.6318775498555,65,14,ok
district,44.0,maize,A,2019,1800543.8361974945,2126.0918486681835,846.8796102696047,567.5805576972191,1126.1786628419902,40,12,ok
district,52.0,maize,A,2019,3431951.2782524335,1583.2386359333302,2167.677822130253,1739.172542547189,2596.183101713317,27,19,ok
district,53.0,maize,A,2019,6751085.807424919,3218.8840322539872,2097.337381458116,1512.554564733598,2682.120198182634,73,20,ok
district,55.0,maize,A,2019,3218039.3047282924,4695.22184175572,685.3859973365916,414.61444926332376,956.1575454098594,62,20,use_with_caution
district,56.0,maize,A,2019,4788504.763777515,5289.662071099395,905.2572167019887,752.1706381337626,1058.3437952702147,43,11,ok
district,52.0,sorghum,A,2019,3035856.116942243,3615.554835913182,839.6653500555955,688.706141338668,990.624558772523,53,27,ok
district,53.0,sorghum,A,2019,1226401.6676358161,1354.8541069335445,905.1909437035578,681.415482009173,1128.9664053979425,58,16,ok
district,54.0,sorghum,A,2019,534458.8593263552,1148.8864448130248,465.1972888524553,295.86567379961764,634.528903905293,24,13,ok
province,1.0,beans,A,2020,223132.0219915643,605.8897433491837,368.2716607119884,199.35797164605165,537.1853497779251,19,16,use_with_caution
province,1.0,beans,A,2021,434983.59759033204,877.8638493718648,495.5023468634396,371.0484205674014,619.9562731594777,31,24,ok
province,1.0,beans,A,2022,329905.6103562927,430.07152141367663,767.0947596619947,477.31324963637206,1056.8762696876172,14,12,ok
province,1.0,beans,A,2023,421874.9786443329,888.6492675574198,474.7373278142871,337.79332456104385,611.6813310675303,26,16,ok
province,1.0,beans,A,2025,259456.60307312012,608.3140294827789,426.51753945856547,333.4665908291743,519.5684880879567,20,16,ok
province,1.0,beans,B,2020,539612.3077905274,978.2444291050958,551.6129627072531,455.71644428881433,647.5094811256919,47,29,ok
province,1.0,beans,B,2021,698358.6577742003,1313.1527532571206,531.8182945906361,389.59879168754344,674.0377974937288,51,26,ok
province,1.0,beans,B,2022,157915.97863464354,347.70344208503707,454.1685802351717,290.1817030412394,618.155457429104,18,13,ok
province,1.0,beans,B,2023,1218001.1909997556,1661.7710755173327,732.9536594687537,514.6010901899945,951.3062287475129,54,26,ok
province,1.0,beans,B,2025,904669.0824432373,1729.1868123624938,523.1760246929233,433.7197185711982,612.6323308146484,52,36,ok
province,2.0,beans,A,2020,6352315.31047957,12924.031950818517,491.5118853507059,438.9587105956358,544.065060105776,219,125,ok
province,2.0,beans,A,2021,6958857.806484146,15816.521746535946,439.9739663373358,399.8702136378061,480.0777190368655,263,146,ok
province,2.0,beans,A,2022,5081242.8258465575,8962.039464817219,566.9739400048703,505.60676098821307,628.3411190215276,147,89,ok
province,2.0,beans,A,2023,4797162.125421142,11285.801325703032,425.0617202072986,371.18166474292497,478.94177567167225,191,124,ok
province,2.0,beans,A,2024,5702254.747375488,11206.098676986729,508.8528052216652,457.6031937309287,560.1024167124017,186,110,ok
province,2.0,beans,A,2025,8373152.381347656,15566.4359454305,537.8978470537812,494.74897505484313,581.0467190527193,259,129,ok
province,2.0,beans,B,2020,8119220.905453338,13980.408522209917,580.7570567451424,538.6630298411719,622.851083649113,225,127,ok
province,2.0,beans,B,2021,9717935.585151061,18501.295622127946,525.257029757862,479.448234149635,571.065825366089,359,176,ok
province,2.0,beans,B,2022,4072448.84471344,7979.5474251252535,510.36087985272115,447.23309105258716,573.4886686528552,127,88,ok
province,2.0,beans,B,2023,9590559.973384399,15164.527388948969,632.4338192282501,577.441670741495,687.4259677150051,252,131,ok
province,2.0,beans,B,2024,6461852.180892944,10320.786673146602,626.1007407222045,567.5588447410846,684.6426367033243,173,98,ok
province,2.0,beans,B,2025,15926007.075164795,34286.21063819856,464.5018151239349,433.2407955492384,495.76283469863137,548,209,ok
province,3.0,beans,A,2020,8096936.984048604,13315.075747700594,608.1029606945256,541.9994535682621,674.206467820789,243,97,ok
province,3.0,beans,A,2021,7132040.390786744,12620.087846790882,565.1339735008521,516.330454593037,613.9374924086673,231,85,ok
province,3.0,beans,A,2022,8167885.795962066,11519.186682270054,709.0679247809919,641.7336678746965,776.4021816872873,208,82,ok
province,3.0,beans,A,2023,10662981.232123412,13645.611677644998,781.4220046721763,683.9831366196162,878.8608727247364,248,93,ok
province,3.0,beans,A,2024,11437670.570991516,13987.213915156744,817.7232893104962,747.8160875897524,887.6304910312399,263,103,ok
province,3.0,beans,A,2025,14563682.256462097,18377.40056353937,792.4778156795655,732.5158263828785,852.4398049762526,342,114,ok
province,3.0,beans,B,2020,6780506.71967865,10132.344151250481,669.1942771053463,618.6121909388908,719.7763632718018,180,91,ok
province,3.0,beans,B,2021,6733791.54037552,13210.457165979878,509.73190827314147,463.93637692358766,555.5274396226953,304,123,ok
