nisr_district_code,district_name,year,season,ndvi_mean,rainfall_mm,cropland_fraction,soil_ph,soil_nitrogen,soil_carbon,soil_texture_class
32,Rutsiro,2022,A,0.5815883304418858,750.265353050693,0.2977179469119762,5.126987198545688,2.3713857030109136,23.40081931348895,4.0
57,Bugesera,2022,B,0.5547074281301172,351.76132139622626,0.5049906484712653,5.660240944028635,1.3504476797930618,14.344251426445078,6.000000000000002
53,Gatsibo,2022,B,0.6275300352877115,406.2048386325407,0.2961878034151186,5.792515877397288,1.6454895905539986,17.825969028798056,4.0
54,Kayonza,2022,B,0.5772065103255434,427.4706842118199,0.2439904960701275,5.824403248985585,1.5153018921358865,16.05712818359152,6.000000000000002
55,Kirehe,2022,B,0.6096761438806282,403.27629789142094,0.3118113414469399,5.7729558041531615,1.5905993807337084,16.738508494975054,5.999999999999997
56,Ngoma,2022,B,0.6191442203952362,397.18922201659296,0.3163563479353907,5.720967894251962,1.768648997668824,18.15622726706576,4.0
52,Nyagatare,2022,B,0.6217976501132181,336.73867063830454,0.4331829577055246,5.856780332284723,1.4750028102971018,16.005914399109063,5.999999999999996
51,Rwamagana,2022,B,0.623127634424787,395.9057665474165,0.4360739143353446,5.726947287854433,1.7190665737868631,18.261576428884705,4.0
12,Gasabo,2022,B,0.5632823153955081,393.2215732071612,0.2274570799475952,5.641153439908944,1.8456148639104828,19.098679059588367,4.0
13,Kicukiro,2022,B,0.5215383758043106,381.81240264040434,0.303287305309155,5.827752801019645,1.5812451358230737,16.24563775369661,5.999999999999994
11,Nyarugenge,2022,B,0.5542996992660988,396.7070454635615,0.1986678180953994,5.709091606844496,1.7642841486918015,17.659446548270715,4.0
44,Burera,2022,B,0.5376736688571895,452.2726186516497,0.38568392851408,5.406976250379428,2.433821090903338,24.01232431890586,4.0
42,Gakenke,2022,B,0.5871885986943539,443.0393765773192,0.2579410949141075,5.171455437061975,2.069030807606118,20.39612634880352,4.0
45,Gicumbi,2022,B,0.6317437209137463,422.22514815852486,0.2883188584701546,5.265235291541486,2.2268693211628303,22.908296244558287,4.0
