nisr_district_code,district_name,ndvi_mean,ndvi_peak,rainfall_mm,year,season,lead_months
41,Rulindo,0.5763106299046432,0.6982792471291736,287.1957875740447,2019,A,3
22,Gisagara,0.5671882297728451,0.6431251175503626,308.1296226916395,2019,A,3
24,Huye,0.5472459856561508,0.6256696127060324,294.3872309257956,2019,A,3
28,Kamonyi,0.5393499751923634,0.6149179515906297,264.32968984351055,2019,A,3
27,Muhanga,0.5389623083299818,0.6278682292305452,306.09775439307913,2019,A,3
25,Nyamagabe,0.533779831814018,0.6689180789109984,358.5211437576178,2019,A,3
21,Nyanza,0.541221710627614,0.6081959334208717,270.6417226278651,2019,A,3
23,Nyaruguru,0.5384228312707791,0.6981216052108733,391.1594265401185,2019,A,3
26,Ruhango,0.523830057316956,0.5923647527170516,266.9447838491736,2019,A,3
31,Karongi,0.5550285005460077,0.6606677769054164,350.67716340483963,2019,A,3
35,Ngororero,0.558371141323503,0.6573880628046836,350.7434947825956,2019,A,3
34,Nyabihu,0.5835325535807114,0.7505914743285463,435.9877368328801,2019,A,3
37,Nyamasheke,0.5944007687069579,0.7485693269078157,435.69030784377446,2019,A,3
33,Rubavu,0.5918900227241086,0.760144004049726,410.8123747551052,2019,A,3
36,Rusizi,0.6154509695415123,0.7719989876877655,443.93849576716985,2019,A,3
32,Rutsiro,0.5633553033580394,0.7067135910063069,369.1184107460604,2019,A,3
57,Bugesera,0.5039049660265141,0.6485064841862095,375.0859399974846,2019,A,4
53,Gatsibo,0.6035460680928377,0.7397018458502489,400.8407596539209,2019,A,4
54,Kayonza,0.5093169924474142,0.6620420773954022,376.69680860995766,2019,A,4
55,Kirehe,0.5390119666507701,0.68678252019108,412.569908211133,2019,A,4
56,Ngoma,0.5469667792684055,0.7223622443759189,402.3524265940702,2019,A,4
52,Nyagatare,0.5984769720971349,0.7463946039431831,399.41623810226656,2019,A,4
51,Rwamagana,0.6043772942149478,0.7216439628021981,379.24251751253075,2019,A,4
12,Gasabo,0.5688863212534423,0.6670334402599828,392.6890184664666,2019,A,4
13,Kicukiro,0.5294225622656391,0.635452879612471,380.1985202766088,2019,A,4
11,Nyarugenge,0.561321981086215,0.6620876384571519,409.4814945474579,2019,A,4
44,Burera,0.5248771201517728,0.7093894054926609,522.4238550676504,2019,A,4
42,Gakenke,0.5908385709121384,0.7380649083390047,476.3757091286233,2019,A,4
45,Gicumbi,0.6274224691638401,0.7508956089197316,449.88640855592985,2019,A,4
43,Musanze,0.58741326458905,0.7575338873467591,600.4831515349476,2019,A,4
41,Rulindo,0.5913444009272912,0.7264853328528943,439.03529459456547,2019,A,4
22,Gisagara,0.59906756538282,0.70702835191442,518.1219006464208,2019,A,4
24,Huye,0.5717148915648411,0.6807567109857581,487.42576483908556,2019,A,4
28,Kamonyi,0.5657393238155461,0.6608226984896708,427.42263872424763,2019,A,4
27,Muhanga,0.5587688900572219,0.6636885826019218,475.1209340345209,2019,A,4
25,Nyamagabe,0.5769655145523885,0.7376119193576541,559.8724112701083,2019,A,4
21,Nyanza,0.5654175240966105,0.692142739256323,464.64297137654233,2019,A,4
23,Nyaruguru,0.5720104737009764,0.7511634993722116,608.9252103272765,2019,A,4
26,Ruhango,0.5388187885503483,0.6289743271073334,443.099883121545,2019,A,4
31,Karongi,0.5821020367225798,0.705180327808739,515.8498409207197,2019,A,4
35,Ngororero,0.5787358840616723,0.6932589060474672,503.86142200335064,2019,A,4
34,Nyabihu,0.61062760815568,0.7832175668515687,582.1679825677695,2019,A,4
37,Nyamasheke,0.624279980268483,0.788150737256768,626.8482372070392,2019,A,4
33,Rubavu,0.5709027346782682,0.778881364867248,531.820995298172,2019,A,4
36,Rusizi,0.639196171724967,0.8170133953925544,652.7986323073538,2019,A,4
32,Rutsiro,0.5505905544854948,0.7389839130172605,500.06989865133534,2019,A,4
57,Bugesera,0.33959912258287567,0.4186168506911953,168.1054456443373,2020,A,2
53,Gatsibo,0.4109605101436554,0.5535710213215221,207.14486374752752,2020,A,2
54,Kayonza,0.36931103435489415,0.4909274818135568,181.67077988690266,2020,A,2
55,Kirehe,0.3739067317570258,0.494105751132848,153.8149001939804,2020,A,2
56,Ngoma,0.40341104734031136,0.523465303907928,171.34140264410405,2020,A,2
52,Nyagatare,0.47531746227153826,0.6143422863563063,203.76409140688162,2020,A,2
51,Rwamagana,0.43094611223115603,0.5371559134693692,171.78441492123457,2020,A,2
12,Gasabo,0.4756728016919139,0.5787366550946061,184.7558804142136,2020,A,2
13,Kicukiro,0.4206558608732012,0.5111784908881334,186.12317871960792,2020,A,2
11,Nyarugenge,0.4421066038834825,0.5498957110011589,194.2098979719574,2020,A,2
44,Burera,0.4462422943614379,0.5796673288563748,251.38502750293574,2020,A,2
42,Gakenke,0.512199101419005,0.6303055395425846,229.1957366693032,2020,A,2
45,Gicumbi,0.529734245243747,0.6609619963329048,214.6893025658993,2020,A,2
43,Musanze,0.46952853934808036,0.6010688002578236,288.38661613268965,2020,A,2
41,Rulindo,0.5111209508795849,0.6214426211280837,211.3782105014707,2020,A,2
22,Gisagara,0.4701849134139471,0.5549067102447447,215.8657721256965,2020,A,2
24,Huye,0.4277217396011835,0.5639732964063345,228.66569775042262,2020,A,2
28,Kamonyi,0.40997896968590675,0.5013740412993487,196.24576403553232,2020,A,2
27,Muhanga,0.4720363798463312,0.5897195006602477,219.95420558432116,2020,A,2
25,Nyamagabe,0.40533082065055437,0.5949340718401462,236.15405225167115,2020,A,2
21,Nyanza,0.39888049206899634,0.4967872402292503,207.3074124919091,2020,A,2
23,Nyaruguru,0.43728003688550143,0.6363095060445598,261.3060572096128,2020,A,2
26,Ruhango,0.3936086373393479,0.4937961960509085,200.5728622805761,2020,A,2
31,Karongi,0.4493834726447057,0.5859386836254017,225.01502581853575,2020,A,2
35,Ngororero,0.4758741463237288,0.6284494853446971,241.2907736483032,2020,A,2
34,Nyabihu,0.5192189114025549,0.6988200977400454,268.2492700492503,2020,A,2
37,Nyamasheke,0.44819547964321926,0.6344786715197402,244.59530138258313,2020,A,2
33,Rubavu,0.49080002406110246,0.6506146746656691,220.40816296628591,2020,A,2
36,Rusizi,0.5080042102721641,0.680787540969825,238.14808856148053,2020,A,2
32,Rutsiro,0.47891789170328897,0.6369732979489136,226.08703654021983,2020,A,2
57,Bugesera,0.42314159409338564,0.6204537202741786,302.9092520308138,2020,A,3
53,Gatsibo,0.49968489069984684,0.6978270784861113,367.88503095013226,2020,A,3
54,Kayonza,0.425279218602219,0.6259603031248455,352.4630909431274,2020,A,3
55,Kirehe,0.431875484434152,0.626653795871037,317.7025692521908,2020,A,3
56,Ngoma,0.44352119595646633,0.6444018986015373,319.7169737717941,2020,A,3
52,Nyagatare,0.5521330884307306,0.7481229449402753,358.59731230707894,2020,A,3
51,Rwamagana,0.4847814740448792,0.6628909276883146,299.5519245104222,2020,A,3
12,Gasabo,0.5126765566706509,0.6562093076111728,315.5435469779675,2020,A,3
13,Kicukiro,0.47596754725184826,0.6225887780323043,311.87149359970243,2020,A,3
11,Nyarugenge,0.49648089484429947,0.641814515974765,323.18132209321425,2020,A,3
44,Burera,0.4570322252659519,0.6401221942742453,411.19792289154697,2020,A,3
42,Gakenke,0.5459236521112246,0.7055275248765552,391.715094571031,2020,A,3
45,Gicumbi,0.5603018039103924,0.7200345395564252,361.8948751860399,2020,A,3
43,Musanze,0.4883248750803404,0.7032653295361782,476.33237575245664,2020,A,3
41,Rulindo,0.5418533611300576,0.6921439733443142,356.41156492516313,2020,A,3
22,Gisagara,0.5154434135445926,0.6676916396716326,376.83439562277186,2020,A,3
24,Huye,0.48910039929879656,0.6544155963195233,376.4749290875833,2020,A,3
28,Kamonyi,0.4873201902373639,0.6517596114933051,338.7983434666862,2020,A,3
27,Muhanga,0.50135386530279,0.6661592471718634,390.9893686318344,2020,A,3
25,Nyamagabe,0.4216517277438371,0.6608130331530438,418.2904846304617,2020,A,3
21,Nyanza,0.46954603068449235,0.6484119027428848,356.92703076121666,2020,A,3
23,Nyaruguru,0.4694590346172911,0.6995943426515235,450.0143372688294,2020,A,3
26,Ruhango,0.46622222166809546,0.6419259419330322,346.2306102356317,2020,A,3
31,Karongi,0.47109274756052616,0.6612707617133127,384.60413274588603,2020,A,3
35,Ngororero,0.4787310484713704,0.6922676091305039,423.69911847085115,2020,A,3
34,Nyabihu,0.4977323051098782,0.7406557365539652,466.62062416324613,2020,A,3
37,Nyamasheke,0.4738625447455791,0.700297783960083,434.83120311371715,2020,A,3
33,Rubavu,0.4867822626597041,0.723076721959367,396.02783254745685,2020,A,3
36,Rusizi,0.5138796486261056,0.7432792939571702,433.83639207368077,2020,A,3
32,Rutsiro,0.4661644701840081,0.6956147695883229,395.29996172310405,2020,A,3
57,Bugesera,0.46150927950745496,0.6740745513036965,402.7861576542425,2020,A,4
53,Gatsibo,0.5456755451063263,0.7594885062891347,468.59037822745694,2020,A,4
54,Kayonza,0.4725682577313068,0.706401808700651,445.74591998918334,2020,A,4
55,Kirehe,0.4828499776264715,0.7203655792205359,427.07097302048066,2020,A,4
56,Ngoma,0.480627849136541,0.708499086015211,412.30533716486286,2020,A,4
52,Nyagatare,0.5741735535598705,0.7746511545278011,452.6751928812137,2020,A,4
51,Rwamagana,0.5232373347981802,0.7254078268144682,386.21974335393776,2020,A,4
12,Gasabo,0.5425603501541124,0.7017994993132195,406.942926500508,2020,A,4
13,Kicukiro,0.49717019324285616,0.6554515746239282,404.79210526153975,2020,A,4
11,Nyarugenge,0.512713706318696,0.6685495626023138,417.1100162229107,2020,A,4
44,Burera,0.49893553521465106,0.7130687364008236,518.7325334816217,2020,A,4
42,Gakenke,0.5680947055496423,0.7552289018651577,506.7006712050075,2020,A,4
45,Gicumbi,0.5754218952191782,0.7559513638767763,459.498849116078,2020,A,4
43,Musanze,0.5324878142562253,0.7615449988734129,597.9544526948816,2020,A,4
41,Rulindo,0.5545813907124865,0.7386435437390872,462.2170394488054,2020,A,4
22,Gisagara,0.5518111775338407,0.7145827067733673,513.1207484868098,2020,A,4
24,Huye,0.5218512255680198,0.7060463835652694,527.7478989881677,2020,A,4
28,Kamonyi,0.5236595398451828,0.7067168043250174,446.9443746765127,2020,A,4
27,Muhanga,0.5321542194910767,0.7203807355978539,532.1022515430357,2020,A,4
25,Nyamagabe,0.471913914928313,0.7334525952340651,610.3212292326101,2020,A,4
21,Nyanza,0.5039278767039121,0.7121357368324182,488.4004905411764,2020,A,4
23,Nyaruguru,0.4990662754319084,0.7458735783387022,641.1177062567099,2020,A,4
26,Ruhango,0.49856240106464866,0.6983164549536355,476.4541632397998,2020,A,4
31,Karongi,0.5201666590125341,0.7341903981613156,550.1913092088818,2020,A,4
35,Ngororero,0.529439364110099,0.7406245566981169,569.8282428222064,2020,A,4
34,Nyabihu,0.5435931128757391,0.7904619708949886,595.3713868921077,2020,A,4
37,Nyamasheke,0.5136389291302991,0.7846821309760681,608.2773859054852,2020,A,4
33,Rubavu,0.4977911058160983,0.7490227866057627,510.1857982743531,2020,A,4
36,Rusizi,0.5494187789276463,0.8117931610216418,628.2547589087812,2020,A,4
32,Rutsiro,0.49482088549993364,0.7427674864661612,535.3780519121615,2020,A,4
57,Bugesera,0.4401163165897606,0.5510821461862958,242.31191755977105,2021,A,2
53,Gatsibo,0.5426598265498879,0.654866850771449,255.1461372524626,2021,A,2
54,Kayonza,0.4531327466389211,0.5690297931231333,240.80921592354088,2021,A,2
55,Kirehe,0.4740542716368253,0.5934830355944544,220.82824625808647,2021,A,2
56,Ngoma,0.47944561950416126,0.6011633351368539,269.84220440895933,2021,A,2
52,Nyagatare,0.5516339474412515,0.6979919635516489,264.35993683834914,2021,A,2
51,Rwamagana,0.48591767358938914,0.6203706708616527,260.6412135952642,2021,A,2
12,Gasabo,0.4512503754441632,0.5535865489717066,260.73636098608296,2021,A,2
13,Kicukiro,0.4361583987481216,0.5235492765951232,258.8606526675789,2021,A,2
11,Nyarugenge,0.4757755143285454,0.5669298475177946,263.12536860337696,2021,A,2
44,Burera,0.4784653544979814,0.6227995497396583,313.0691271996882,2021,A,2
42,Gakenke,0.47860837656834937,0.6007949037632083,282.97874463647173,2021,A,2
45,Gicumbi,0.5033776854335849,0.6303863563839186,287.4981668407698,2021,A,2
43,Musanze,0.4981388481308789,0.6959293432731587,314.3453644352149,2021,A,2
41,Rulindo,0.48899442181313585,0.598802297347728,278.2888636389579,2021,A,2
22,Gisagara,0.48240754369513916,0.5579968558159643,271.95132661380933,2021,A,2
24,Huye,0.48092163070449284,0.5797584822426439,273.35946143431397,2021,A,2
28,Kamonyi,0.4790077772696852,0.5881156058362665,247.70861879030835,2021,A,2
27,Muhanga,0.4873295847237345,0.594978906478663,261.6511153856582,2021,A,2
25,Nyamagabe,0.45606028589073466,0.6418293654572391,237.1016780695331,2021,A,2
21,Nyanza,0.4865268029045639,0.5858681142602549,262.584939831957,2021,A,2
23,Nyaruguru,0.5069312287730953,0.6793977079755502,263.98250243359894,2021,A,2
26,Ruhango,0.4897307402636227,0.5992110730182383,254.71065659383908,2021,A,2
31,Karongi,0.541750036837117,0.6646919326868308,242.2868979742719,2021,A,2
35,Ngororero,0.4764710721514502,0.6012033326698009,253.43015434986128,2021,A,2
34,Nyabihu,0.4826939015773141,0.6682305844511058,260.89973128397594,2021,A,2
37,Nyamasheke,0.5178912518761241,0.7133559574055058,252.8594015782603,2021,A,2
33,Rubavu,0.5460843383208717,0.735843325196571,226.19125705661187,2021,A,2
36,Rusizi,0.5587846429043014,0.7445812773010895,236.47477263713952,2021,A,2
32,Rutsiro,0.510216389734206,0.6841866906990571,230.40713903091844,2021,A,2
57,Bugesera,0.4762976595708544,0.6476447793720305,358.4697078996427,2021,A,3
53,Gatsibo,0.5771291156903411,0.7346851213036497,366.13215222735846,2021,A,3
54,Kayonza,0.4922892491841019,0.6758150512034298,355.03413753869154,2021,A,3
55,Kirehe,0.5105987053066411,0.6881767348749421,323.3869145869659,2021,A,3
56,Ngoma,0.5132283159125571,0.6850979138497482,391.4968238392037,2021,A,3
52,Nyagatare,0.5902498224942591,0.7610142095367491,370.0512210421832,2021,A,3
51,Rwamagana,0.5213493927844003,0.6970284760370391,375.87629776120696,2021,A,3
12,Gasabo,0.48431432991088624,0.6414218886075479,383.8369949408094,2021,A,3
13,Kicukiro,0.4614934494068889,0.588750629878751,376.27290174339083,2021,A,3
11,Nyarugenge,0.4950173501940521,0.613659505766366,384.036911681982,2021,A,3
44,Burera,0.5257137062652868,0.7325478471196765,452.1173038748356,2021,A,3
42,Gakenke,0.5227938009696266,0.7090307687123678,419.32772482868825,2021,A,3
45,Gicumbi,0.5499838197012267,0.746602630228836,410.976989912555,2021,A,3
43,Musanze,0.5424666884042713,0.759109640683121,470.292230332909,2021,A,3
41,Rulindo,0.5327545348810281,0.7152113046872658,405.8990527499894,2021,A,3
22,Gisagara,0.5118793082695063,0.6410386440183604,414.16759101744475,2021,A,3
24,Huye,0.512142685290062,0.64489405806856,404.2115473715391,2021,A,3
28,Kamonyi,0.5112439057110664,0.6530020915931737,375.2177953284125,2021,A,3
27,Muhanga,0.5163782204743218,0.6529690448476578,402.24063591797847,2021,A,3
25,Nyamagabe,0.4915890776945957,0.7114955450192368,372.0250506450463,2021,A,3
21,Nyanza,0.522129558657773,0.6789018623902576,393.89194965785947,2021,A,3
23,Nyaruguru,0.5430871736132161,0.7341715581388698,399.97384393028,2021,A,3
26,Ruhango,0.5222480405723451,0.667284189755147,377.45384623481306,2021,A,3
31,Karongi,0.5643271058844495,0.7057808346541922,366.7196733878373,2021,A,3
35,Ngororero,0.5135208276744343,0.6748505381968,401.48078203520583,2021,A,3
34,Nyabihu,0.5270042543388546,0.7462394094910018,415.4245137193555,2021,A,3
37,Nyamasheke,0.5341276520451322,0.7544854837563988,386.8035475999749,2021,A,3
33,Rubavu,0.5635137618374185,0.7650589292043939,351.2037894959488,2021,A,3
36,Rusizi,0.5781215300380105,0.7843149993838309,379.3044898831881,2021,A,3
32,Rutsiro,0.5334294440831587,0.7295780229378706,362.3636955189431,2021,A,3
57,Bugesera,0.5178557903725992,0.6881472312815747,499.4562871959245,2021,A,4
53,Gatsibo,0.6023323623035366,0.7556897615797258,524.9534878707044,2021,A,4
54,Kayonza,0.5328619284501959,0.7117448189680856,526.3680098985593,2021,A,4
55,Kirehe,0.5513726262276086,0.729321719307554,520.1961367549011,2021,A,4
56,Ngoma,0.5482765688369868,0.725506034423337,542.2416943480808,2021,A,4
52,Nyagatare,0.6222747667800789,0.7738001613705893,515.1743223643463,2021,A,4
51,Rwamagana,0.5586757930828666,0.7324360725702113,513.5406956551275,2021,A,4
12,Gasabo,0.5169245242827231,0.6729399229765004,511.49949556963253,2021,A,4
13,Kicukiro,0.493003507802877,0.6291208793790223,511.05204980846446,2021,A,4
11,Nyarugenge,0.5273596712554108,0.6577484987216524,518.5364949932455,2021,A,4
44,Burera,0.5474562783396167,0.7517711171457588,604.3967780568072,2021,A,4
42,Gakenke,0.5636996931138342,0.7367977981246164,577.1871031907339,2021,A,4
45,Gicumbi,0.5789275465606729,0.7703168753011793,556.239172224978,2021,A,4
43,Musanze,0.5673159953926852,0.772779085127566,634.3690160079166,2021,A,4
41,Rulindo,0.5668157271943983,0.7367489175149403,549.4715211961299,2021,A,4
22,Gisagara,0.5542269795195186,0.6995997857554157,644.5516556106028,2021,A,4
24,Huye,0.5510300015977717,0.6913265159030547,608.0789286702569,2021,A,4
28,Kamonyi,0.5485993120568238,0.6919329608930315,516.8259969455678,2021,A,4
27,Muhanga,0.5542809968414747,0.686947230513411,563.8183276127029,2021,A,4
25,Nyamagabe,0.5411761224090929,0.745177777527399,575.5431537363629,2021,A,4
21,Nyanza,0.5571430078072196,0.7005475424093188,572.4792276891443,2021,A,4
23,Nyaruguru,0.5753109991763522,0.757612455345336,636.4248658324498,2021,A,4
26,Ruhango,0.552765086461146,0.687833996338622,531.4601023756204,2021,A,4
31,Karongi,0.5956858282782164,0.7428169951450826,517.8333371288892,2021,A,4
35,Ngororero,0.5540116758733743,0.7048466312080308,550.5640828523594,2021,A,4
34,Nyabihu,0.5725402653363842,0.7750219664645872,571.674512637879,2021,A,4
37,Nyamasheke,0.5682163906634149,0.7935460055609977,577.6087000069748,2021,A,4
33,Rubavu,0.56504290334653,0.789924422856426,473.7167899855848,2021,A,4
36,Rusizi,0.5976128278772569,0.8111090651396988,600.4172415758782,2021,A,4
32,Rutsiro,0.5407886568373417,0.7577278826917565,488.0568361555716,2021,A,4
57,Bugesera,0.435929995806672,0.5184462665641503,189.27627987192193,2022,A,2
53,Gatsibo,0.5215012446182643,0.6162650773108018,219.64598000349363,2022,A,2
54,Kayonza,0.44885369460335656,0.517708324943378,177.5612404448978,2022,A,2
55,Kirehe,0.4538533848741281,0.5298887762596762,154.2910919083955,2022,A,2
56,Ngoma,0.4717146214498882,0.5913165026899538,184.52545920036377,2022,A,2
52,Nyagatare,0.516821422300228,0.6067502048775556,211.1526573906469,2022,A,2
51,Rwamagana,0.504891063795547,0.5909130886474102,186.5240379076019,2022,A,2
12,Gasabo,0.5000567596875561,0.5702387203637413,247.28778629136366,2022,A,2
13,Kicukiro,0.4483992160925242,0.49576837649736594,208.0811359700422,2022,A,2
11,Nyarugenge,0.49380634582252847,0.5331070182279702,239.34934177481267,2022,A,2
44,Burera,0.5293838546391083,0.6252888102875706,254.97924172853703,2022,A,2
42,Gakenke,0.5826537716877811,0.6726322911655456,236.45107092056898,2022,A,2
45,Gicumbi,0.6009374226031655,0.6773815080629044,267.05774889207004,2022,A,2
43,Musanze,0.6024994717503488,0.7015882412855668,272.5503891088042,2022,A,2
41,Rulindo,0.5255437656410183,0.6222599847718561,274.4472212740629,2022,A,2
22,Gisagara,0.5253455632891888,0.6299035008294188,276.5274896527046,2022,A,2
24,Huye,0.5215331172770523,0.6086198221208701,263.26948417012613,2022,A,2
28,Kamonyi,0.5405873479578036,0.5915667043679811,244.17148717299054,2022,A,2
27,Muhanga,0.5564328204501185,0.6094235200574862,241.59598546756942,2022,A,2
25,Nyamagabe,0.5461435255023238,0.6571114514703305,226.37349715174184,2022,A,2
21,Nyanza,0.5220400552523785,0.6127941403522323,254.41556108290945,2022,A,2
23,Nyaruguru,0.5677482497245911,0.6824334914346728,255.33196622965224,2022,A,2
26,Ruhango,0.5286395547685411,0.5933054436715223,237.06975954799776,2022,A,2
31,Karongi,0.559834531687419,0.6313660968494182,217.35962227174147,2022,A,2
35,Ngororero,0.577852213290771,0.6455313236909194,214.94125462380785,2022,A,2
34,Nyabihu,0.6061384692893468,0.7235808203924945,242.23145230905584,2022,A,2
37,Nyamasheke,0.5960729097552719,0.7290681240590501,223.06070277021837,2022,A,2
33,Rubavu,0.6273506956672334,0.7305156582529378,218.24282659099188,2022,A,2
36,Rusizi,0.5955353749751204,0.7236565239398135,212.08051413745318,2022,A,2
32,Rutsiro,0.6109664495272069,0.6998847923953154,209.06283148964158,2022,A,2
57,Bugesera,0.46078966855285547,0.5630301951196068,287.3219454526456,2022,A,3
53,Gatsibo,0.5689772749156585,0.6984598352933101,311.32917404043087,2022,A,3
54,Kayonza,0.46729660994043926,0.5796968744894994,275.6487249485566,2022,A,3
55,Kirehe,0.4908951545479399,0.6141476404061549,244.0493221783197,2022,A,3
56,Ngoma,0.5251684891387592,0.6861113130483352,286.37039218532436,2022,A,3
52,Nyagatare,0.5857539703417575,0.7355911737104637,302.7403008779485,2022,A,3
51,Rwamagana,0.5551111645398945,0.6780443482707296,278.50183749441896,2022,A,3
12,Gasabo,0.5321177018788952,0.6218367907481025,345.54608361772773,2022,A,3
13,Kicukiro,0.46236968014357244,0.5259287065380742,304.6233741639312,2022,A,3
11,Nyarugenge,0.5090288033549766,0.5719824128607418,340.80055031259155,2022,A,3
44,Burera,0.5757074091700283,0.7133701608422849,359.8147080964108,2022,A,3
42,Gakenke,0.6249998050449822,0.732201376954047,343.96734327632373,2022,A,3
45,Gicumbi,0.6423319030570867,0.7454425346728424,355.13101185478064,2022,A,3
43,Musanze,0.624155232513417,0.7624188574183065,398.5720738825617,2022,A,3
41,Rulindo,0.5798166540809281,0.7069445793815236,368.54253109199624,2022,A,3
22,Gisagara,0.5767374103570118,0.7169281274472948,399.76083864881736,2022,A,3
24,Huye,0.5600029596347981,0.6867758568930237,374.6727394325645,2022,A,3
28,Kamonyi,0.5625468477559002,0.6324797696986906,350.352705208526,2022,A,3
27,Muhanga,0.5847548308685502,0.6634011248970108,358.2717682869802,2022,A,3
25,Nyamagabe,0.5652257378411992,0.7112568009991825,353.52131506157826,2022,A,3
21,Nyanza,0.5612794901732907,0.6760866617535214,368.02102653012986,2022,A,3
23,Nyaruguru,0.5841759025029738,0.7453678265575612,388.59882608857794,2022,A,3
26,Ruhango,0.5549449640670036,0.638421198171024,347.6826694613597,2022,A,3
31,Karongi,0.5971045584167953,0.7007525650095778,334.0882297566024,2022,A,3
35,Ngororero,0.6046564206772119,0.7026710668510178,340.62176882439604,2022,A,3
34,Nyabihu,0.6359398286610712,0.7720181418541681,373.6753396086862,2022,A,3
37,Nyamasheke,0.6197044330735053,0.7810189016783261,361.5476855543124,2022,A,3
33,Rubavu,0.6360058325835164,0.7819588999292543,336.85010546225715,2022,A,3
36,Rusizi,0.6161625651563596,0.7816125580400304,360.8585876093379,2022,A,3
32,Rutsiro,0.6285483006349717,0.7468994889747793,332.63641115328113,2022,A,3
57,Bugesera,0.4662316080678633,0.5857683940697448,388.1567575952566,2022,A,4
53,Gatsibo,0.5897258022194741,0.734987190021074,411.30106456150025,2022,A,4
54,Kayonza,0.4763232644608878,0.6201683293182082,379.5367590975123,2022,A,4
55,Kirehe,0.5185334395879545,0.6868262865403292,384.83275563306046,2022,A,4
56,Ngoma,0.5368070636438446,0.7075250500811631,404.2408948439037,2022,A,4
52,Nyagatare,0.6093593220967434,0.7559486190252475,397.12457338369484,2022,A,4
51,Rwamagana,0.5555791761956194,0.6937079518998123,389.395302877258,2022,A,4
12,Gasabo,0.5234207146702979,0.6327448772508931,447.59762170577466,2022,A,4
13,Kicukiro,0.4573535816732991,0.5398629600070037,412.1233870196481,2022,A,4
11,Nyarugenge,0.5062658286407984,0.6004382895874338,440.5097017255608,2022,A,4
44,Burera,0.5231266012167548,0.7223836578655054,472.82432883610596,2022,A,4
42,Gakenke,0.5948391839537591,0.7463549471779407,461.627352429263,2022,A,4
45,Gicumbi,0.6096718907570423,0.7509046906477387,457.33234632185474,2022,A,4
43,Musanze,0.5693146374321947,0.7752146708054927,530.2429923596128,2022,A,4
41,Rulindo,0.5546422302581051,0.7120996051406785,481.49198468851415,2022,A,4
22,Gisagara,0.5937858783213512,0.7335095578319236,533.2277813485566,2022,A,4
24,Huye,0.5635851544548782,0.7068931766677616,495.7674591022086,2022,A,4
28,Kamonyi,0.5559219948260569,0.6538779036127252,452.21057489514345,2022,A,4
27,Muhanga,0.5589386990971594,0.6830155546233992,474.80409757224976,2022,A,4
25,Nyamagabe,0.5258015992766591,0.7242920900692567,489.9372864023489,2022,A,4
21,Nyanza,0.5636878264797034,0.6990664034952268,478.58958632394564,2022,A,4
23,Nyaruguru,0.5488415129412787,0.7570870988536227,529.6090703769514,2022,A,4
26,Ruhango,0.5396418789345032,0.653552282952971,453.87065236855835,2022,A,4
31,Karongi,0.5897758511801656,0.7188206194798227,460.41466728165847,2022,A,4
35,Ngororero,0.5846292533760925,0.7212476490358629,465.27359928514556,2022,A,4
34,Nyabihu,0.6039228394653925,0.7897636131266412,502.4885249540919,2022,A,4
37,Nyamasheke,0.5835418739457772,0.7929103112349051,515.3806453498734,2022,A,4
33,Rubavu,0.5815105775607702,0.7900980378481653,465.7010431255806,2022,A,4
36,Rusizi,0.6010545920445172,0.8179659975215827,527.3869621317303,2022,A,4
32,Rutsiro,0.5801618627938051,0.759095356548632,462.6074778809052,2022,A,4
57,Bugesera,0.4585988027164761,0.516303641344792,102.03364043974682,2023,A,2
53,Gatsibo,0.5660124489217877,0.6286313749384822,149.90908944646617,2023,A,2
54,Kayonza,0.45309479092689336,0.5253171767856079,130.6656758265919,2023,A,2
55,Kirehe,0.44235860315014397,0.5441004729209833,115.09764485371154,2023,A,2
56,Ngoma,0.4836813454542348,0.5784398244315379,117.84746700629321,2023,A,2
52,Nyagatare,0.5710516091652019,0.6335913969582001,176.4008867403426,2023,A,2
51,Rwamagana,0.5031874812651722,0.5690948188672817,109.11250420878953,2023,A,2
12,Gasabo,0.5128610461526365,0.5559818359914657,126.72781211196686,2023,A,2
13,Kicukiro,0.42997731813959383,0.48242424850810506,114.56522422456386,2023,A,2
11,Nyarugenge,0.5028264964653802,0.5357216418047716,123.57421383687014,2023,A,2
44,Burera,0.541667134364628,0.6133759698342918,242.1686038125211,2023,A,2
42,Gakenke,0.5721371435789606,0.6164645860290418,203.49390572657597,2023,A,2
45,Gicumbi,0.5906470671967512,0.6638924897450622,176.01685885610718,2023,A,2
43,Musanze,0.5662033690978793,0.6619304766020614,292.0528784217448,2023,A,2
41,Rulindo,0.5683078567567916,0.6186714779449305,172.21421825181218,2023,A,2
22,Gisagara,0.48784754796465846,0.5209783916072209,142.51068684193092,2023,A,2
24,Huye,0.5054850019547601,0.5513120360580304,157.88558308719507,2023,A,2
28,Kamonyi,0.5318624144944154,0.5806502249356006,133.83638940030585,2023,A,2
27,Muhanga,0.5326030014872721,0.6084454990575984,173.60536579258888,2023,A,2
25,Nyamagabe,0.50639616049488,0.61242342412934,205.1698736694557,2023,A,2
21,Nyanza,0.4986072628410417,0.5621126120148046,144.4230428723745,2023,A,2
23,Nyaruguru,0.5442656920130747,0.6507367357954095,207.28505617592435,2023,A,2
26,Ruhango,0.50038942203133,0.571902896735335,140.3967325980983,2023,A,2
